GRAND_ID: 1362
DAM_NAME: -104.059582
LONG: -104.059582
LAT: 19.913992
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.14
2.0;0.05;0.3
3.0;0.08;0.49
4.0;0.1;0.7
5.0;0.14;0.96
6.0;0.16;1.23
7.0;0.19;1.53
8.0;0.21;1.84
9.0;0.23;2.19
10.0;0.25;2.55
11.0;0.28;2.93
12.0;0.29;3.33
13.0;0.33;3.77
14.0;0.34;4.22
15.0;0.37;4.7
16.0;0.38;5.19
17.0;0.42;5.72
18.0;0.44;6.26
19.0;0.46;6.84
20.0;0.48;7.42
21.0;0.52;8.05
22.0;0.53;8.69
23.0;0.57;9.37
24.0;0.59;10.07
25.0;0.63;10.81
26.0;0.65;11.58
27.0;0.7;12.39
28.0;0.74;13.23
29.0;0.82;14.16
30.0;0.89;15.16
31.0;1.03;16.3
32.0;1.08;17.49
33.0;1.2;18.8
34.0;1.25;20.16
35.0;1.38;21.65
36.0;1.47;23.22
37.0;1.67;25.0
38.0;1.75;26.86
39.0;1.93;28.89
40.0;2.03;31.03
41.0;2.24;33.38
42.0;2.37;35.86
43.0;2.59;38.56
44.0;2.68;41.35
45.0;2.85;44.31
46.0;2.93;47.35
47.0;3.11;50.57
48.0;3.2;53.87
49.0;3.41;57.39
50.0;3.5;61.0
51.0;3.67;64.78
52.0;3.75;68.63
53.0;3.96;72.71
54.0;4.06;76.88
55.0;4.24;81.23
56.0;4.32;85.65
57.0;4.42;90.19
58.0;4.48;94.77
59.0;4.57;99.45
60.0;4.59;104.15
61.0;4.66;108.91
62.0;4.68;113.7
