GRAND_ID: 671
DAM_NAME: -116.927368
LONG: -116.927368
LAT: 32.614817
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.08;0.21
2.0;0.17;0.51
3.0;0.29;0.94
4.0;0.4;1.46
5.0;0.52;2.11
6.0;0.61;2.84
7.0;0.73;3.7
8.0;0.82;4.65
9.0;1.02;5.81
10.0;1.18;7.11
11.0;1.39;8.63
12.0;1.55;10.31
13.0;1.83;12.27
14.0;2.06;14.46
15.0;2.37;16.96
16.0;2.55;19.64
17.0;2.77;22.54
18.0;2.89;25.55
19.0;3.07;28.75
20.0;3.2;32.09
21.0;3.4;35.61
22.0;3.51;39.25
23.0;3.62;43.0
