GRAND_ID: 5085
DAM_NAME: 103.477078
LONG: 103.477078
LAT: 29.306255
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.16
2.0;0.11;0.43
3.0;0.18;0.77
4.0;0.28;1.2
5.0;0.35;1.7
6.0;0.57;2.42
7.0;0.65;3.22
8.0;0.8;4.18
9.0;0.89;5.22
10.0;1.13;6.51
11.0;1.21;7.88
12.0;1.47;9.51
13.0;1.58;11.24
14.0;1.9;13.3
15.0;2.01;15.46
16.0;2.27;17.89
17.0;2.37;20.41
18.0;2.62;23.19
19.0;2.79;26.13
20.0;3.04;29.33
21.0;3.13;32.62
22.0;3.38;36.15
23.0;3.48;39.78
24.0;3.83;43.77
25.0;3.93;47.86
26.0;4.21;52.23
27.0;4.34;56.72
28.0;4.67;61.55
29.0;4.81;66.51
30.0;5.05;71.72
31.0;5.15;77.02
32.0;5.56;82.73
33.0;5.71;88.6
34.0;6.01;94.76
35.0;6.16;101.08
36.0;6.54;107.78
37.0;6.71;114.65
38.0;7.22;122.02
39.0;7.24;129.42
40.0;7.74;137.31
41.0;7.78;145.24
42.0;8.39;153.79
43.0;8.8;162.74
44.0;9.24;172.13
45.0;9.5;181.79
46.0;10.04;191.99
47.0;10.35;202.49
48.0;10.98;213.62
49.0;11.02;224.79
50.0;11.71;236.66
51.0;11.85;248.66
52.0;12.48;261.3
53.0;12.73;274.19
54.0;13.14;287.48
55.0;13.29;300.93
56.0;13.88;314.97
57.0;14.02;329.14
58.0;14.38;343.68
59.0;14.48;358.31
60.0;14.86;373.33
61.0;15.11;388.59
62.0;15.42;404.16
63.0;15.58;419.89
64.0;15.88;435.93
65.0;16.02;452.1
66.0;16.45;468.7
67.0;16.52;485.38
68.0;16.86;502.4
69.0;16.86;519.41
70.0;17.25;536.81
71.0;17.37;554.34
72.0;17.56;572.05
73.0;17.67;589.87
74.0;17.88;607.91
75.0;18.08;626.15
76.0;18.37;644.68
77.0;18.38;663.22
78.0;18.57;681.94
79.0;18.6;700.7
80.0;18.83;719.68
81.0;18.91;738.75
82.0;19.09;757.99
83.0;19.16;777.31
84.0;19.39;796.85
85.0;19.43;816.43
86.0;19.63;836.22
87.0;19.66;856.03
88.0;19.81;875.99
89.0;19.89;896.04
90.0;20.01;916.2
91.0;20.06;936.42
92.0;20.13;956.71
93.0;20.19;977.05
94.0;20.34;997.54
95.0;20.34;1018.04
96.0;20.45;1038.64
97.0;20.47;1059.27
