GRAND_ID: 185
DAM_NAME: -122.106948
LONG: -122.106948
LAT: 38.513668
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.17
2.0;0.09;0.37
3.0;0.13;0.61
4.0;0.18;0.9
5.0;0.31;1.32
6.0;0.64;2.07
7.0;0.89;3.07
8.0;1.09;4.27
9.0;1.28;5.66
10.0;1.52;7.3
11.0;1.75;9.15
12.0;2.1;11.36
13.0;2.42;13.89
14.0;2.76;16.76
15.0;2.97;19.85
16.0;3.32;23.28
17.0;3.75;27.14
18.0;4.85;32.09
19.0;5.78;37.98
20.0;6.81;44.9
21.0;7.68;52.69
22.0;8.83;61.62
23.0;10.01;71.75
24.0;11.28;83.14
25.0;12.58;95.83
26.0;13.88;109.81
27.0;15.1;125.02
28.0;17.17;142.3
29.0;20.44;162.85
30.0;24.81;187.77
31.0;28.26;216.14
32.0;31.8;248.05
33.0;34.93;283.09
34.0;40.39;323.59
35.0;45.42;369.12
36.0;50.73;419.96
37.0;54.11;474.19
38.0;57.84;532.14
39.0;60.29;592.54
40.0;62.62;655.27
41.0;64.55;719.93
42.0;66.55;786.59
43.0;68.02;854.72
44.0;69.44;924.27
45.0;70.39;994.76
46.0;71.55;1066.42
47.0;72.38;1138.91
48.0;73.54;1212.56
49.0;74.23;1286.9
50.0;74.99;1362.01
51.0;75.61;1437.73
52.0;76.32;1514.15
53.0;76.95;1591.21
54.0;77.53;1668.85
55.0;77.92;1746.88
56.0;78.56;1825.55
57.0;78.98;1904.64
58.0;79.32;1984.07
59.0;79.68;2063.86
60.0;80.07;2144.04
61.0;80.29;2224.44
