GRAND_ID: 4501
DAM_NAME: 35.984917
LONG: 35.984917
LAT: -7.136711
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.42;1.03
2.0;2.32;3.97
3.0;3.48;8.07
4.0;5.94;14.62
5.0;6.83;22.07
6.0;8.94;31.62
7.0;9.87;42.1
8.0;14.48;57.19
9.0;20.87;78.68
10.0;56.52;135.81
11.0;78.03;214.46
12.0;114.55;329.62
13.0;136.4;466.64
14.0;192.19;659.44
15.0;223.53;883.59
16.0;301.49;1185.69
17.0;332.18;1518.48
18.0;386.37;1905.46
19.0;410.2;2316.28
20.0;456.54;2773.44
21.0;473.69;3247.74
22.0;506.03;3754.39
23.0;517.33;4272.34
24.0;536.84;4809.79
25.0;542.02;5352.43
26.0;548.7;5901.74
27.0;550.68;6453.04
