GRAND_ID: 5400
DAM_NAME: 116.838362
LONG: 116.838362
LAT: 31.014583
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.17
2.0;0.27;0.54
3.0;0.37;1.01
4.0;0.49;1.6
5.0;0.59;2.29
6.0;0.68;3.07
7.0;0.78;3.96
8.0;0.89;4.94
9.0;0.98;6.03
10.0;1.15;7.28
11.0;1.26;8.64
12.0;1.38;10.13
13.0;1.49;11.72
14.0;1.63;13.46
15.0;1.74;15.29
16.0;1.86;17.25
17.0;1.96;19.32
18.0;2.1;21.52
19.0;2.17;23.79
20.0;2.28;26.17
21.0;2.34;28.61
22.0;2.4;31.11
23.0;2.45;33.66
24.0;2.51;36.27
25.0;2.57;38.94
26.0;2.63;41.68
27.0;2.66;44.44
28.0;2.71;47.25
29.0;2.75;50.1
