GRAND_ID: 5108
DAM_NAME: 101.410417
LONG: 101.410417
LAT: 25.224404
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.18
2.0;0.12;0.41
3.0;0.19;0.71
4.0;0.23;1.06
5.0;0.29;1.46
6.0;0.34;1.91
7.0;0.39;2.42
8.0;0.43;2.96
9.0;0.48;3.55
10.0;0.52;4.18
11.0;0.55;4.84
12.0;0.58;5.53
13.0;0.65;6.29
14.0;0.73;7.13
15.0;0.92;8.17
16.0;1.03;9.31
17.0;1.15;10.57
18.0;1.28;11.97
19.0;1.43;13.51
20.0;1.56;15.18
21.0;1.73;17.02
22.0;1.88;19.01
23.0;2.17;21.29
24.0;2.44;23.84
25.0;2.69;26.64
26.0;2.9;29.65
27.0;3.04;32.81
28.0;3.13;36.06
