GRAND_ID: 652
DAM_NAME: -111.532292
LONG: -111.532292
LAT: 33.569649
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.04;0.26
3.0;0.06;0.43
4.0;0.1;0.64
5.0;0.13;0.87
6.0;0.26;1.24
7.0;0.33;1.68
8.0;0.53;2.31
9.0;0.63;3.05
10.0;1.01;4.16
11.0;1.2;5.47
12.0;1.78;7.36
13.0;2.01;9.47
14.0;2.42;12.0
15.0;2.6;14.71
16.0;2.93;17.74
17.0;3.11;20.95
18.0;3.58;24.63
19.0;3.75;28.49
20.0;4.1;32.7
21.0;4.23;37.04
22.0;4.52;41.66
23.0;4.61;46.38
24.0;4.75;51.24
25.0;4.81;56.15
26.0;4.91;61.17
27.0;4.95;66.23
28.0;5.03;71.36
29.0;5.06;76.53
30.0;5.12;81.75
31.0;5.14;86.99
