GRAND_ID: 2025
DAM_NAME: -72.974182
LONG: -72.974182
LAT: 47.797706
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.12
2.0;0.01;0.25
3.0;0.01;0.39
4.0;0.01;0.52
5.0;0.04;0.68
6.0;0.05;0.85
7.0;0.06;1.03
8.0;0.07;1.22
9.0;0.08;1.42
10.0;0.08;1.62
11.0;0.09;1.84
12.0;0.09;2.05
13.0;0.1;2.28
14.0;0.13;2.52
15.0;0.13;2.78
16.0;0.15;3.05
17.0;0.15;3.33
18.0;0.17;3.62
19.0;0.17;3.91
20.0;0.17;4.2
21.0;0.19;4.5
22.0;1.21;5.83
23.0;2.25;8.2
24.0;4.22;12.54
25.0;5.36;18.02
26.0;8.31;26.44
27.0;11.32;37.88
28.0;24.74;62.74
29.0;30.56;93.43
30.0;39.69;133.24
31.0;44.44;177.8
32.0;52.56;230.48
33.0;56.97;287.58
34.0;63.83;351.53
35.0;67.05;418.7
36.0;73.82;492.64
37.0;76.76;569.52
38.0;82.32;651.96
39.0;84.98;737.07
40.0;89.04;826.23
41.0;91.21;917.56
42.0;94.44;1012.12
43.0;96.0;1108.24
