GRAND_ID: 7214
DAM_NAME: -107.896538
LONG: -107.896538
LAT: 37.219426
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.31
2.0;0.32;0.93
3.0;0.32;1.56
4.0;0.71;2.58
5.0;0.71;3.6
6.0;1.41;5.32
7.0;1.41;7.04
8.0;1.88;9.22
9.0;1.88;11.41
10.0;2.18;13.9
11.0;2.18;16.39
12.0;2.44;19.14
13.0;2.44;21.88
14.0;2.66;24.85
15.0;2.66;27.82
16.0;2.88;31.01
17.0;2.88;34.2
18.0;3.11;37.62
19.0;3.11;41.04
20.0;3.31;44.65
21.0;3.31;48.27
22.0;3.54;52.12
23.0;3.54;55.97
24.0;3.8;60.08
25.0;3.8;64.19
26.0;4.12;68.62
27.0;4.12;73.04
28.0;4.38;77.73
29.0;4.38;82.42
30.0;4.62;87.35
31.0;4.62;92.28
32.0;4.83;97.42
33.0;4.83;102.55
34.0;5.02;107.88
35.0;5.02;113.2
36.0;5.21;118.71
37.0;5.21;124.23
38.0;5.39;129.93
39.0;5.39;135.63
40.0;5.53;141.46
41.0;5.53;147.29
42.0;5.65;153.25
43.0;5.65;159.21
