GRAND_ID: 7043
DAM_NAME: -8.468956
LONG: -8.468956
LAT: 37.287361
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.19
2.0;0.11;0.43
3.0;0.18;0.73
4.0;0.22;1.09
5.0;0.28;1.49
6.0;0.35;1.96
7.0;0.44;2.53
8.0;0.52;3.18
9.0;0.62;3.93
10.0;0.7;4.75
11.0;0.8;5.68
12.0;0.88;6.69
13.0;0.97;7.78
14.0;1.02;8.93
15.0;1.11;10.16
16.0;1.19;11.48
17.0;1.28;12.88
18.0;1.36;14.37
19.0;1.43;15.93
20.0;1.52;17.57
21.0;1.61;19.3
22.0;1.68;21.11
23.0;1.77;23.01
24.0;1.84;24.97
25.0;1.94;27.04
26.0;2.03;29.19
27.0;2.14;31.46
28.0;2.22;33.81
29.0;2.38;36.31
30.0;2.5;38.94
31.0;2.64;41.71
32.0;2.76;44.6
33.0;2.89;47.62
34.0;3.0;50.74
35.0;3.15;54.02
36.0;3.28;57.43
37.0;3.44;60.99
38.0;3.57;64.69
39.0;3.73;68.55
40.0;3.88;72.55
41.0;4.07;76.75
42.0;4.34;81.22
43.0;4.75;86.1
44.0;5.24;91.47
45.0;5.58;97.17
46.0;5.83;103.12
47.0;6.03;109.28
48.0;6.21;115.61
