GRAND_ID: 3131
DAM_NAME: 6.893664
LONG: 6.893664
LAT: 59.877209
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.02;0.24
3.0;0.02;0.37
4.0;0.04;0.52
5.0;0.05;0.68
6.0;0.07;0.86
7.0;0.08;1.05
8.0;0.09;1.25
9.0;0.1;1.46
10.0;0.11;1.68
11.0;0.12;1.9
12.0;0.13;2.14
13.0;0.14;2.39
14.0;0.15;2.65
15.0;0.17;2.92
16.0;0.2;3.23
17.0;0.22;3.56
18.0;0.27;3.94
19.0;0.33;4.38
20.0;0.42;4.91
21.0;0.52;5.54
22.0;0.68;6.33
23.0;0.8;7.24
24.0;0.97;8.32
25.0;1.12;9.55
26.0;1.39;11.05
27.0;1.47;12.63
28.0;1.71;14.44
29.0;1.89;16.44
30.0;2.09;18.65
31.0;2.26;21.01
32.0;2.54;23.66
33.0;2.66;26.43
34.0;2.91;29.45
35.0;3.07;32.63
36.0;3.29;36.03
37.0;3.37;39.51
38.0;3.59;43.21
39.0;3.71;47.02
40.0;3.92;51.05
41.0;4.04;55.2
42.0;4.27;59.58
43.0;4.37;64.06
44.0;4.58;68.75
45.0;4.68;73.54
46.0;4.89;78.53
47.0;4.97;83.61
48.0;5.12;88.84
49.0;5.25;94.19
50.0;5.4;99.7
51.0;5.46;105.27
52.0;5.66;111.04
53.0;5.75;116.89
54.0;5.9;122.9
55.0;6.02;129.02
56.0;6.16;135.3
57.0;6.24;141.65
58.0;6.41;148.17
59.0;6.51;154.79
60.0;6.71;161.61
61.0;6.78;168.5
62.0;6.92;175.53
63.0;7.01;182.64
64.0;7.12;189.87
65.0;7.19;197.17
