GRAND_ID: 2296
DAM_NAME: -74.939771
LONG: -74.939771
LAT: 6.296556
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.04;0.25
3.0;0.06;0.41
4.0;0.13;0.65
5.0;0.2;0.94
6.0;0.28;1.33
7.0;0.33;1.76
8.0;0.43;2.3
9.0;0.46;2.86
10.0;0.6;3.56
11.0;0.66;4.33
12.0;0.79;5.22
13.0;0.86;6.18
14.0;1.02;7.3
15.0;1.16;8.56
16.0;1.49;10.15
17.0;1.69;11.94
18.0;2.13;14.18
19.0;2.32;16.6
20.0;2.96;19.66
21.0;3.3;23.06
22.0;4.13;27.29
23.0;4.44;31.83
24.0;4.96;36.89
25.0;5.22;42.21
26.0;5.67;47.98
27.0;5.88;53.96
28.0;6.29;60.35
29.0;6.44;66.89
30.0;6.77;73.77
31.0;6.89;80.76
