GRAND_ID: 2494
DAM_NAME: -37.946875
LONG: -37.946875
LAT: -7.024222
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.15
2.0;0.07;0.34
3.0;0.11;0.57
4.0;0.16;0.85
5.0;0.2;1.16
6.0;0.26;1.54
7.0;0.31;1.97
8.0;0.4;2.48
9.0;0.5;3.11
10.0;1.04;4.27
11.0;2.18;6.56
12.0;3.78;10.46
13.0;4.92;15.5
14.0;6.58;22.2
15.0;8.2;30.52
16.0;10.37;41.01
17.0;11.99;53.12
18.0;14.74;67.97
19.0;18.16;86.25
20.0;22.86;109.24
21.0;26.3;135.65
22.0;30.04;165.81
23.0;32.35;198.28
24.0;35.15;233.55
25.0;37.22;270.89
26.0;40.21;311.22
27.0;42.45;353.79
28.0;44.85;398.76
29.0;46.46;445.34
30.0;47.96;493.42
31.0;48.79;542.33
32.0;49.61;592.05
33.0;50.0;642.17
