GRAND_ID: 5808
DAM_NAME: 107.36443
LONG: 107.36443
LAT: -6.70106
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.16
2.0;0.09;0.37
3.0;0.12;0.61
4.0;0.18;0.9
5.0;0.21;1.22
6.0;0.27;1.61
7.0;0.38;2.1
8.0;0.96;3.18
9.0;1.29;4.58
10.0;1.68;6.37
11.0;2.01;8.49
12.0;2.32;10.93
13.0;2.59;13.64
14.0;2.88;16.63
15.0;3.12;19.88
16.0;3.44;23.43
17.0;3.64;27.19
18.0;3.94;31.24
19.0;4.13;35.49
20.0;4.41;40.02
21.0;4.62;44.75
22.0;5.0;49.87
23.0;5.32;55.31
24.0;5.85;61.27
25.0;6.25;67.63
26.0;7.09;74.84
27.0;7.66;82.62
28.0;8.32;91.06
29.0;8.73;99.9
30.0;9.34;109.35
31.0;9.76;119.22
32.0;10.41;129.75
33.0;10.85;140.71
34.0;11.75;152.58
35.0;12.33;165.02
36.0;13.3;178.44
37.0;14.11;192.67
38.0;15.98;208.77
39.0;17.79;226.68
40.0;21.0;247.8
41.0;23.28;271.19
42.0;27.18;298.48
43.0;29.95;328.55
44.0;33.19;361.86
45.0;35.27;397.25
46.0;38.06;435.42
47.0;40.04;475.58
48.0;42.52;518.21
49.0;44.04;562.37
50.0;46.22;608.7
51.0;47.58;656.4
52.0;49.42;705.93
53.0;50.88;756.93
54.0;52.95;809.99
55.0;54.24;864.35
56.0;55.96;920.43
57.0;57.21;977.76
58.0;58.83;1036.71
59.0;59.83;1096.65
60.0;61.21;1157.98
61.0;62.04;1220.13
62.0;62.97;1283.22
63.0;63.49;1346.83
64.0;64.12;1411.06
65.0;64.5;1475.68
