GRAND_ID: 2560
DAM_NAME: -4.697846
LONG: -4.697846
LAT: 57.58511
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.04;0.3
3.0;0.07;0.48
4.0;0.09;0.68
5.0;0.13;0.92
6.0;0.15;1.18
7.0;0.25;1.55
8.0;0.34;2.0
9.0;0.44;2.55
10.0;0.51;3.18
11.0;0.58;3.88
12.0;0.64;4.63
13.0;0.72;5.47
14.0;0.77;6.35
15.0;0.85;7.32
16.0;0.92;8.36
17.0;1.01;9.48
18.0;1.08;10.67
19.0;1.14;11.93
20.0;1.23;13.27
21.0;1.38;14.77
22.0;1.56;16.44
23.0;1.88;18.43
24.0;2.25;20.8
25.0;2.59;23.51
26.0;2.88;26.5
27.0;3.28;29.89
28.0;3.54;33.55
29.0;3.9;37.56
30.0;4.26;41.94
31.0;4.67;46.72
32.0;4.95;51.78
33.0;5.3;57.2
34.0;5.55;62.87
35.0;5.82;68.8
36.0;5.99;74.91
37.0;6.19;81.21
38.0;6.34;87.67
39.0;6.47;94.25
40.0;6.53;100.89
41.0;6.59;107.6
42.0;6.64;114.35
43.0;6.68;121.15
44.0;6.71;127.98
45.0;6.74;134.83
46.0;6.75;141.69
47.0;6.77;148.58
48.0;6.78;155.47
49.0;6.79;162.38
50.0;6.8;169.29
51.0;6.81;176.22
52.0;6.82;183.15
53.0;6.83;190.1
54.0;6.83;197.04
55.0;6.84;204.0
56.0;6.85;210.96
57.0;6.85;217.93
58.0;6.86;224.9
59.0;6.86;231.87
60.0;6.86;238.85
61.0;6.87;245.84
