GRAND_ID: 2765
DAM_NAME: -4.048706
LONG: -4.048706
LAT: 40.53508
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.18
2.0;0.15;0.47
3.0;0.22;0.83
4.0;0.42;1.4
5.0;0.54;2.08
6.0;0.78;3.0
7.0;0.83;3.97
8.0;0.99;5.1
9.0;1.06;6.31
10.0;1.26;7.71
11.0;1.35;9.21
12.0;1.52;10.87
13.0;1.6;12.62
14.0;1.81;14.57
15.0;1.87;16.59
16.0;2.05;18.78
17.0;2.12;21.04
18.0;2.3;23.49
19.0;2.38;26.01
20.0;2.66;28.82
21.0;2.84;31.81
22.0;3.37;35.32
23.0;3.57;39.03
24.0;3.94;43.11
25.0;4.06;47.32
26.0;4.42;51.88
27.0;4.55;56.58
28.0;4.88;61.6
29.0;4.99;66.74
30.0;5.33;72.22
31.0;5.47;77.83
32.0;5.81;83.79
33.0;5.95;89.88
34.0;6.33;96.36
35.0;6.44;102.95
