GRAND_ID: 5826
DAM_NAME: 116.065137
LONG: 116.065137
LAT: -32.202662
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.15
2.0;0.07;0.32
3.0;0.1;0.52
4.0;0.13;0.75
5.0;0.15;1.0
6.0;0.17;1.28
7.0;0.2;1.58
8.0;0.22;1.91
9.0;0.26;2.27
10.0;0.28;2.65
11.0;0.32;3.08
12.0;0.35;3.53
13.0;0.38;4.01
14.0;0.41;4.53
15.0;0.47;5.09
16.0;0.5;5.7
17.0;0.54;6.34
18.0;0.57;7.01
19.0;0.62;7.73
20.0;0.65;8.48
21.0;0.69;9.27
22.0;0.72;10.1
23.0;0.77;10.97
24.0;0.81;11.88
25.0;0.89;12.87
26.0;0.99;13.97
27.0;1.22;15.29
28.0;1.37;16.76
29.0;1.55;18.41
30.0;1.68;20.19
31.0;1.85;22.14
32.0;1.94;24.18
33.0;2.06;26.34
34.0;2.13;28.58
35.0;2.24;30.92
36.0;2.31;33.34
37.0;2.4;35.84
38.0;2.46;38.4
39.0;2.54;41.04
40.0;2.57;43.72
