GRAND_ID: 2479
DAM_NAME: -36.880208
LONG: -36.880208
LAT: -5.669958
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;1.11;1.42
2.0;2.25;3.99
3.0;4.15;8.45
4.0;6.12;14.88
5.0;10.05;25.25
6.0;14.12;39.68
7.0;19.03;59.03
8.0;23.52;82.87
9.0;29.38;112.56
10.0;34.15;147.03
11.0;40.86;188.21
12.0;46.56;235.08
13.0;52.81;288.2
14.0;58.02;346.54
15.0;64.08;410.93
16.0;69.71;480.95
17.0;78.3;559.57
18.0;86.53;646.41
19.0;96.52;743.25
20.0;104.43;847.99
21.0;115.31;963.61
22.0;123.75;1087.68
23.0;132.83;1220.82
24.0;141.67;1362.8
25.0;150.59;1513.71
26.0;156.93;1670.95
27.0;163.47;1834.73
28.0;169.74;2004.79
29.0;176.23;2181.33
30.0;181.55;2363.19
31.0;187.31;2550.82
32.0;191.84;2742.98
33.0;196.71;2940.0
34.0;200.63;3140.95
35.0;204.64;3345.9
36.0;207.58;3553.79
37.0;210.75;3764.86
38.0;213.05;3978.23
39.0;215.07;4193.61
40.0;216.71;4410.64
41.0;217.96;4628.92
