GRAND_ID: 82
DAM_NAME: -121.281138
LONG: -121.281138
LAT: 44.601372
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.21
2.0;0.11;0.48
3.0;0.15;0.79
4.0;0.23;1.17
5.0;0.28;1.62
6.0;0.37;2.15
7.0;0.46;2.76
8.0;0.54;3.47
9.0;0.6;4.23
10.0;0.68;5.06
11.0;0.75;5.97
12.0;0.8;6.92
13.0;0.85;7.94
14.0;0.93;9.02
15.0;0.99;10.17
16.0;1.06;11.39
17.0;1.14;12.69
18.0;1.21;14.06
19.0;1.27;15.49
20.0;1.33;16.98
21.0;1.4;18.53
22.0;1.48;20.17
23.0;1.55;21.88
24.0;1.62;23.65
25.0;1.67;25.48
26.0;1.76;27.4
27.0;1.83;29.39
28.0;1.91;31.45
29.0;1.97;33.58
30.0;2.05;35.79
31.0;2.08;38.03
32.0;2.15;40.34
33.0;2.21;42.71
34.0;2.32;45.2
35.0;2.37;47.73
36.0;2.43;50.32
37.0;2.47;52.95
38.0;2.58;55.68
39.0;2.62;58.46
40.0;2.72;61.34
41.0;2.77;64.27
42.0;2.9;67.33
43.0;2.95;70.44
44.0;3.04;73.64
45.0;3.09;76.89
46.0;3.2;80.25
47.0;3.27;83.68
48.0;3.45;87.29
49.0;3.51;90.96
50.0;3.68;94.8
51.0;3.75;98.7
52.0;3.92;102.78
53.0;3.96;106.9
54.0;4.12;111.17
55.0;4.19;115.52
56.0;4.34;120.02
57.0;4.41;124.59
58.0;4.58;129.33
59.0;4.65;134.14
60.0;4.85;139.15
61.0;4.95;144.26
62.0;5.22;149.63
63.0;5.34;155.13
64.0;5.64;160.93
65.0;5.81;166.9
66.0;6.15;173.21
67.0;6.29;179.67
68.0;6.74;186.57
69.0;6.94;193.67
70.0;7.5;201.33
71.0;7.71;209.2
72.0;8.17;217.53
73.0;8.39;226.07
74.0;8.86;235.09
75.0;9.06;244.3
76.0;9.52;253.99
77.0;9.75;263.9
78.0;10.33;274.38
79.0;10.55;285.09
80.0;11.18;296.44
81.0;11.42;308.01
82.0;12.02;320.19
83.0;12.33;332.68
84.0;12.93;345.77
85.0;13.19;359.13
86.0;13.72;373.0
87.0;13.93;387.09
88.0;14.4;401.65
89.0;14.62;416.43
90.0;15.17;431.76
91.0;15.43;447.35
92.0;15.89;463.4
93.0;16.12;479.68
94.0;16.48;496.32
95.0;16.7;513.18
96.0;17.03;530.37
97.0;17.28;547.8
98.0;17.6;565.56
99.0;17.75;583.47
100.0;17.99;601.62
101.0;18.13;619.9
102.0;18.42;638.49
103.0;18.54;657.18
104.0;18.82;676.16
105.0;18.97;695.29
106.0;19.17;714.62
107.0;19.3;734.07
108.0;19.53;753.76
109.0;19.64;773.56
110.0;19.83;793.54
111.0;19.94;813.64
112.0;20.11;833.91
113.0;20.21;854.29
114.0;20.37;874.81
115.0;20.47;895.44
116.0;20.64;916.24
117.0;20.72;937.12
118.0;20.88;958.16
119.0;20.96;979.28
120.0;21.09;1000.53
121.0;21.13;1021.82
122.0;21.28;1043.26
123.0;21.33;1064.75
124.0;21.42;1086.33
125.0;21.47;1107.96
126.0;21.57;1129.69
127.0;21.62;1151.47
128.0;21.72;1173.36
129.0;21.79;1195.3
130.0;21.87;1217.33
131.0;21.95;1239.44
132.0;22.02;1261.62
133.0;22.06;1283.84
134.0;22.14;1306.14
135.0;22.18;1328.48
136.0;22.27;1350.91
137.0;22.29;1373.36
138.0;22.36;1395.88
139.0;22.38;1418.42
140.0;22.48;1441.06
141.0;22.5;1463.72
