GRAND_ID: 2398
DAM_NAME: -46.622917
LONG: -46.622917
LAT: -21.577825
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.17;0.35
2.0;0.25;0.78
3.0;0.45;1.41
4.0;0.53;2.12
5.0;0.73;3.04
6.0;0.83;4.04
7.0;1.03;5.26
8.0;1.15;6.59
9.0;1.41;8.17
10.0;1.54;9.89
11.0;1.86;11.93
12.0;2.04;14.16
13.0;2.47;16.81
14.0;2.71;19.69
15.0;3.2;23.07
16.0;3.42;26.67
17.0;3.86;30.72
18.0;4.09;34.98
19.0;4.65;39.81
20.0;4.84;44.84
21.0;5.36;50.38
22.0;5.64;56.2
23.0;6.46;62.85
24.0;6.85;69.88
25.0;7.94;78.0
26.0;8.56;86.74
27.0;10.35;97.27
28.0;11.11;108.55
29.0;12.88;121.61
30.0;13.86;135.64
31.0;16.17;152.0
32.0;17.23;169.4
33.0;19.54;189.12
34.0;20.76;210.06
35.0;23.17;233.41
36.0;24.26;257.85
37.0;26.7;284.73
38.0;27.65;312.56
39.0;30.35;343.09
40.0;31.13;374.4
41.0;33.22;407.8
42.0;34.01;441.99
43.0;35.79;477.96
44.0;36.4;514.54
45.0;37.8;552.51
46.0;38.26;590.96
47.0;39.4;630.54
48.0;39.79;670.51
