GRAND_ID: 7199
DAM_NAME: 104.144193
LONG: 104.144193
LAT: 21.594475
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.03;0.27
3.0;0.04;0.42
4.0;0.06;0.58
5.0;0.07;0.75
6.0;0.07;0.93
7.0;0.08;1.12
8.0;0.09;1.32
9.0;0.1;1.53
10.0;0.11;1.75
11.0;0.13;1.98
12.0;0.15;2.24
13.0;0.19;2.53
14.0;0.21;2.84
15.0;0.27;3.22
16.0;0.33;3.65
17.0;0.43;4.19
18.0;0.49;4.79
19.0;0.57;5.47
20.0;0.63;6.21
21.0;0.71;7.02
22.0;0.75;7.88
23.0;0.82;8.8
24.0;0.88;9.79
25.0;0.96;10.86
26.0;1.01;11.97
27.0;1.07;13.15
28.0;1.1;14.36
29.0;1.17;15.64
30.0;1.19;16.93
31.0;1.25;18.29
32.0;1.3;19.69
33.0;1.35;21.15
34.0;1.38;22.64
35.0;1.43;24.17
36.0;1.47;25.75
37.0;1.52;27.37
38.0;1.54;29.02
39.0;1.6;30.72
40.0;1.63;32.45
41.0;1.67;34.24
42.0;1.71;36.05
43.0;1.77;37.92
44.0;1.79;39.82
45.0;1.85;41.78
46.0;1.9;43.78
47.0;1.97;45.86
48.0;2.01;47.97
49.0;2.06;50.14
50.0;2.1;52.34
51.0;2.16;54.61
52.0;2.2;56.92
53.0;2.25;59.27
54.0;2.3;61.69
55.0;2.39;64.18
56.0;2.41;66.69
57.0;2.49;69.29
58.0;2.54;71.94
59.0;2.61;74.66
60.0;2.67;77.43
61.0;2.73;80.26
62.0;2.77;83.13
63.0;2.84;86.07
64.0;2.87;89.05
65.0;2.92;92.08
66.0;2.96;95.14
67.0;3.0;98.24
68.0;3.03;101.38
69.0;3.08;104.57
70.0;3.1;107.77
71.0;3.13;111.01
72.0;3.15;114.27
73.0;3.2;117.58
74.0;3.21;120.89
75.0;3.23;124.22
76.0;3.25;127.58
77.0;3.27;130.96
