GRAND_ID: 5138
DAM_NAME: 102.946765
LONG: 102.946765
LAT: 18.439659
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.07;0.3
3.0;0.11;0.51
4.0;0.18;0.8
5.0;0.22;1.12
6.0;0.32;1.55
7.0;0.36;2.01
8.0;0.58;2.7
9.0;0.67;3.47
10.0;0.89;4.47
11.0;0.98;5.56
12.0;1.23;6.89
13.0;1.35;8.34
14.0;1.67;10.12
15.0;1.85;12.08
16.0;2.15;14.34
17.0;2.42;16.87
18.0;2.89;19.86
19.0;3.08;23.04
20.0;3.52;26.67
21.0;3.72;30.49
22.0;4.13;34.73
23.0;4.29;39.12
24.0;4.66;43.89
25.0;4.8;48.79
26.0;5.19;54.08
27.0;5.4;59.59
28.0;5.77;65.46
29.0;5.96;71.52
30.0;6.38;78.01
31.0;6.56;84.67
32.0;7.05;91.83
33.0;7.27;99.2
34.0;7.74;107.04
35.0;7.94;115.09
36.0;8.36;123.55
37.0;8.59;132.25
38.0;8.99;141.35
39.0;9.22;150.67
40.0;9.65;160.43
41.0;9.87;170.41
42.0;10.26;180.77
43.0;10.45;191.32
44.0;10.79;202.21
45.0;10.97;213.29
46.0;11.25;224.64
47.0;11.37;236.12
48.0;11.61;247.83
49.0;11.71;259.65
50.0;11.88;271.63
51.0;11.97;283.71
