GRAND_ID: 4477
DAM_NAME: 32.869205
LONG: 32.869205
LAT: 24.033691
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.19;0.37
2.0;0.45;1.0
3.0;0.72;1.9
4.0;0.87;2.94
5.0;1.01;4.12
6.0;1.2;5.5
7.0;1.64;7.31
8.0;1.93;9.42
9.0;2.26;11.86
10.0;2.65;14.69
11.0;3.2;18.07
12.0;3.71;21.95
13.0;4.69;26.81
14.0;5.36;32.35
15.0;6.35;38.87
16.0;6.9;45.95
17.0;7.49;53.62
18.0;7.94;61.73
19.0;8.41;70.32
20.0;8.71;79.21
21.0;8.99;88.38
22.0;9.23;97.78
23.0;9.46;107.41
24.0;9.63;117.22
25.0;9.77;127.17
26.0;9.87;137.22
