GRAND_ID: 2340
DAM_NAME: -68.688972
LONG: -68.688972
LAT: -38.578675
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.3;0.68
2.0;0.85;1.92
3.0;1.3;3.6
4.0;2.82;6.81
5.0;3.58;10.76
6.0;5.07;16.21
7.0;5.75;22.34
8.0;7.24;29.97
9.0;8.03;38.38
10.0;9.69;48.46
11.0;10.66;59.5
12.0;12.47;72.35
13.0;13.55;86.28
14.0;15.54;102.2
15.0;16.91;119.49
16.0;23.11;142.99
17.0;30.44;173.81
18.0;52.05;226.24
19.0;62.28;288.89
20.0;82.0;371.28
21.0;94.83;466.49
22.0;118.03;584.9
23.0;132.69;717.97
24.0;170.44;888.79
25.0;190.69;1079.86
26.0;228.6;1308.84
27.0;246.5;1555.72
28.0;280.93;1837.03
29.0;300.55;2137.96
30.0;330.84;2469.18
31.0;339.43;2808.99
32.0;354.4;3163.77
33.0;361.01;3525.16
34.0;372.9;3898.44
35.0;379.8;4278.62
36.0;390.22;4669.22
37.0;395.47;5065.07
38.0;404.33;5469.78
39.0;408.37;5878.53
40.0;416.1;6295.01
41.0;419.71;6715.1
42.0;425.72;7141.2
43.0;428.75;7570.33
44.0;433.41;8004.12
45.0;435.49;8440.0
46.0;438.79;8879.17
47.0;440.19;9319.74
48.0;442.36;9762.48
49.0;443.31;10206.17
50.0;444.88;10651.43
