GRAND_ID: 2190
DAM_NAME: -73.056391
LONG: -73.056391
LAT: 42.156161
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.17
2.0;0.09;0.39
3.0;0.12;0.64
4.0;0.18;0.96
5.0;0.23;1.32
6.0;0.32;1.78
7.0;0.36;2.27
8.0;0.46;2.87
9.0;0.53;3.53
10.0;0.68;4.35
11.0;0.78;5.26
12.0;0.91;6.31
13.0;1.01;7.45
14.0;1.18;8.76
15.0;1.38;10.27
16.0;1.79;12.2
17.0;2.09;14.42
18.0;2.64;17.2
19.0;2.98;20.31
20.0;3.41;23.86
21.0;3.58;27.57
22.0;3.8;31.5
23.0;3.88;35.52
