GRAND_ID: 2403
DAM_NAME: -52.000184
LONG: -52.000184
LAT: -22.545367
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.47;0.6
2.0;1.1;1.82
3.0;3.76;5.71
4.0;4.84;10.67
5.0;7.04;17.83
6.0;7.99;25.95
7.0;10.1;36.17
8.0;14.74;51.04
9.0;31.91;83.08
10.0;43.55;126.76
11.0;59.81;186.7
12.0;66.31;253.13
13.0;77.47;330.72
14.0;82.83;413.68
15.0;91.52;505.32
16.0;95.79;601.24
17.0;103.4;704.76
18.0;108.13;813.02
19.0;115.71;928.85
20.0;119.44;1048.42
21.0;126.14;1174.69
22.0;128.87;1303.69
23.0;134.61;1438.43
24.0;137.99;1576.55
25.0;143.47;1720.14
26.0;145.47;1865.74
27.0;148.94;2014.8
28.0;150.25;2165.18
29.0;152.42;2317.73
30.0;153.47;2471.32
31.0;154.57;2626.02
32.0;155.01;2781.15
33.0;156.4;2937.68
34.0;157.1;3094.91
35.0;158.66;3253.7
36.0;159.36;3413.18
