GRAND_ID: 2503
DAM_NAME: -38.896875
LONG: -38.896875
LAT: -7.643984
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.24
2.0;0.15;0.58
3.0;0.23;1.01
4.0;0.38;1.58
5.0;0.48;2.26
6.0;0.67;3.11
7.0;0.83;4.14
8.0;1.09;5.42
9.0;1.19;6.8
10.0;1.34;8.34
11.0;1.41;9.94
12.0;1.55;11.68
13.0;1.62;13.5
14.0;1.74;15.42
15.0;1.79;17.41
16.0;1.88;19.48
17.0;1.93;21.6
18.0;1.99;23.78
19.0;2.03;26.0
20.0;2.09;28.28
21.0;2.12;30.59
22.0;2.16;32.94
23.0;2.18;35.31
24.0;2.2;37.7
25.0;2.21;40.11
26.0;2.24;42.54
27.0;2.25;44.98
28.0;2.27;47.45
29.0;2.27;49.91
