GRAND_ID: 2372
DAM_NAME: -47.786177
LONG: -47.786177
LAT: -15.797829
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.27;0.51
3.0;0.39;1.01
4.0;0.64;1.76
5.0;0.73;2.61
6.0;0.98;3.7
7.0;1.07;4.87
8.0;1.31;6.3
9.0;1.41;7.81
10.0;1.68;9.6
11.0;2.05;11.75
12.0;2.67;14.54
13.0;3.09;17.73
14.0;4.65;22.5
15.0;5.2;27.8
16.0;6.92;34.84
17.0;7.44;42.38
18.0;9.59;52.08
19.0;10.54;62.73
20.0;12.87;75.71
21.0;13.65;89.47
22.0;16.24;105.81
23.0;17.19;123.11
24.0;19.47;142.69
25.0;20.5;163.3
26.0;22.75;186.16
27.0;23.59;209.86
28.0;26.07;236.04
29.0;26.95;263.09
30.0;29.56;292.76
31.0;30.53;323.4
32.0;33.26;356.78
33.0;34.27;391.15
34.0;36.9;428.16
35.0;37.73;466.0
36.0;40.01;506.12
37.0;40.76;546.99
38.0;42.47;589.58
