GRAND_ID: 5201
DAM_NAME: 117.441094
LONG: 117.441094
LAT: 40.033694
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;5.36;8.79
2.0;13.91;26.14
3.0;19.39;48.97
4.0;25.18;77.59
5.0;28.79;109.81
6.0;34.15;147.4
7.0;38.26;189.1
8.0;43.24;235.77
9.0;47.67;286.88
10.0;53.74;344.05
11.0;57.94;405.43
12.0;62.78;471.65
13.0;66.19;541.28
14.0;66.19;610.9
15.0;73.38;687.73
16.0;77.56;768.72
17.0;81.95;854.11
18.0;86.91;944.45
19.0;89.71;1037.6
20.0;93.3;1134.33
21.0;96.21;1233.98
22.0;99.43;1336.86
23.0;102.2;1442.49
24.0;105.48;1551.41
25.0;107.83;1662.67
