GRAND_ID: 6743
DAM_NAME: 151.120048
LONG: 151.120048
LAT: -33.216919
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.16
2.0;0.12;0.38
3.0;0.19;0.68
4.0;0.24;1.02
5.0;0.4;1.53
6.0;0.59;2.23
7.0;1.01;3.35
8.0;1.31;4.76
9.0;1.61;6.48
10.0;1.83;8.41
11.0;2.06;10.58
12.0;2.3;12.98
13.0;2.52;15.61
14.0;2.69;18.4
15.0;2.89;21.39
16.0;3.11;24.61
17.0;3.28;27.99
18.0;3.44;31.54
19.0;3.66;35.31
20.0;3.81;39.22
21.0;3.99;43.31
22.0;4.15;47.56
23.0;4.3;51.97
24.0;4.43;56.5
25.0;4.57;61.18
26.0;4.68;65.96
27.0;4.81;70.87
28.0;4.92;75.9
29.0;5.03;81.04
30.0;5.14;86.27
31.0;5.22;91.6
32.0;5.29;97.0
33.0;5.37;102.47
