GRAND_ID: 2808
DAM_NAME: -8.318332
LONG: -8.318332
LAT: 39.543873
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.04;0.28
3.0;0.04;0.43
4.0;0.05;0.59
5.0;0.12;0.81
6.0;0.15;1.07
7.0;0.27;1.45
8.0;0.33;1.88
9.0;0.43;2.41
10.0;0.53;3.05
11.0;0.79;3.95
12.0;1.07;5.13
13.0;1.43;6.66
14.0;1.79;8.55
15.0;2.2;10.86
16.0;2.56;13.52
17.0;3.09;16.72
18.0;3.43;20.25
19.0;3.97;24.33
20.0;4.42;28.86
21.0;5.06;34.02
22.0;5.61;39.74
23.0;6.19;46.03
24.0;6.91;53.05
25.0;7.66;60.82
26.0;8.16;69.08
27.0;8.8;77.99
28.0;9.47;87.57
29.0;10.56;98.24
30.0;11.29;109.64
31.0;12.19;121.93
32.0;13.05;135.08
33.0;14.08;149.27
34.0;14.94;164.33
35.0;16.03;180.47
36.0;17.0;197.57
37.0;18.11;215.78
38.0;19.07;234.96
39.0;20.28;255.35
40.0;21.38;276.83
41.0;22.49;299.42
42.0;23.58;323.11
43.0;24.6;347.82
44.0;25.69;373.62
45.0;27.12;400.85
46.0;28.06;429.01
47.0;29.41;458.53
48.0;30.41;489.05
49.0;31.73;520.88
50.0;32.88;553.87
51.0;34.21;588.18
52.0;35.09;623.38
53.0;36.41;659.89
54.0;37.31;697.31
55.0;38.75;736.16
56.0;39.74;776.01
57.0;40.97;817.08
58.0;41.84;859.03
59.0;42.96;902.09
60.0;43.78;945.98
61.0;44.77;990.85
62.0;45.41;1036.37
63.0;46.33;1082.8
64.0;46.96;1129.87
65.0;47.65;1177.62
66.0;48.13;1225.86
67.0;48.66;1274.62
68.0;49.07;1323.8
69.0;49.53;1373.43
70.0;49.87;1423.41
71.0;50.41;1473.93
72.0;50.64;1524.68
73.0;51.03;1575.81
74.0;51.23;1627.14
75.0;51.46;1678.71
76.0;51.63;1730.45
77.0;51.89;1782.45
78.0;52.02;1834.57
