GRAND_ID: 6613
DAM_NAME: 148.585982
LONG: 148.585982
LAT: -35.003089
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.1;0.34
2.0;0.33;0.91
3.0;0.45;1.6
4.0;0.8;2.64
5.0;1.02;3.91
6.0;1.49;5.63
7.0;1.72;7.6
8.0;2.33;10.17
9.0;2.52;12.93
10.0;3.14;16.31
11.0;3.58;20.14
12.0;5.01;25.39
13.0;6.01;31.64
14.0;8.19;40.08
15.0;9.24;49.56
16.0;10.94;60.74
17.0;11.78;72.76
18.0;13.52;86.52
19.0;14.08;100.84
20.0;15.39;116.47
21.0;16.0;132.71
22.0;17.02;149.97
23.0;17.47;167.68
24.0;18.41;186.33
25.0;18.86;205.42
26.0;19.57;225.24
27.0;19.94;245.42
28.0;20.72;266.38
29.0;20.98;287.6
30.0;21.65;309.49
31.0;21.96;331.69
32.0;22.58;354.51
33.0;22.83;377.58
34.0;23.42;401.24
35.0;23.72;425.2
36.0;24.28;449.73
37.0;24.46;474.43
38.0;24.94;499.61
39.0;25.1;524.95
40.0;25.5;550.69
41.0;25.69;576.62
42.0;26.09;602.96
43.0;26.28;629.48
44.0;26.61;656.33
45.0;26.76;683.33
46.0;27.08;710.66
47.0;27.19;738.09
48.0;27.49;765.82
49.0;27.58;793.64
50.0;27.82;821.7
51.0;27.93;849.87
52.0;28.15;878.26
53.0;28.24;906.74
54.0;28.47;935.44
55.0;28.54;964.23
56.0;28.74;993.2
57.0;28.8;1022.25
58.0;28.98;1051.47
59.0;29.02;1080.73
60.0;29.14;1110.11
61.0;29.22;1139.57
62.0;29.33;1169.15
63.0;29.37;1198.75
64.0;29.46;1228.45
65.0;29.5;1258.19
