GRAND_ID: 1123
DAM_NAME: -94.684146
LONG: -94.684146
LAT: 34.147952
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.22
2.0;0.24;0.63
3.0;0.37;1.17
4.0;0.62;1.95
5.0;0.76;2.88
6.0;1.04;4.09
7.0;1.21;5.46
8.0;1.46;7.09
9.0;1.67;8.93
10.0;2.48;11.57
11.0;2.86;14.59
12.0;3.38;18.14
13.0;3.72;22.02
14.0;4.27;26.46
15.0;4.69;31.31
16.0;5.29;36.77
17.0;5.77;42.71
18.0;6.5;49.37
19.0;7.07;56.61
20.0;7.88;64.65
21.0;8.34;73.16
22.0;9.09;82.42
23.0;9.57;92.15
24.0;10.73;103.05
25.0;11.72;114.93
26.0;13.2;128.3
27.0;14.49;142.96
28.0;16.06;159.19
29.0;17.05;176.4
30.0;18.51;195.08
31.0;19.49;214.74
32.0;21.19;236.09
33.0;22.25;258.5
34.0;23.94;282.61
35.0;25.3;308.07
36.0;27.6;335.84
37.0;29.04;365.04
38.0;31.68;396.89
39.0;33.58;430.64
40.0;36.11;466.91
41.0;37.72;504.79
42.0;39.85;544.81
43.0;41.43;586.4
44.0;43.32;629.89
45.0;44.71;674.76
46.0;46.56;721.49
47.0;47.84;769.49
48.0;49.75;819.4
49.0;51.38;870.95
50.0;53.48;924.59
51.0;55.06;979.82
52.0;57.48;1037.46
53.0;59.13;1096.76
54.0;61.39;1158.31
55.0;62.98;1221.46
56.0;64.88;1286.5
57.0;66.3;1352.97
58.0;68.31;1421.44
59.0;69.59;1491.2
60.0;71.23;1562.6
61.0;72.26;1635.02
62.0;73.63;1708.81
63.0;74.59;1783.57
64.0;75.55;1859.28
65.0;76.18;1935.63
