GRAND_ID: 6749
DAM_NAME: 150.749243
LONG: 150.749243
LAT: -34.339583
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.17;0.27
2.0;0.27;0.65
3.0;0.42;1.18
4.0;0.51;1.79
5.0;0.67;2.56
6.0;0.75;3.42
7.0;0.95;4.47
8.0;1.1;5.68
9.0;1.39;7.17
10.0;1.55;8.83
11.0;1.91;10.85
12.0;2.12;13.07
13.0;2.5;15.67
14.0;2.72;18.5
15.0;3.11;21.71
16.0;3.31;25.13
17.0;3.74;28.98
18.0;3.99;33.07
19.0;4.39;37.57
20.0;4.63;42.3
21.0;5.04;47.45
22.0;5.26;52.81
23.0;5.6;58.51
24.0;5.78;64.39
25.0;6.1;70.59
26.0;6.24;76.93
27.0;6.51;83.54
28.0;6.65;90.3
29.0;6.89;97.3
30.0;7.03;104.43
31.0;7.24;111.77
32.0;7.36;119.23
33.0;7.55;126.89
34.0;7.66;134.65
35.0;7.82;142.57
