GRAND_ID: 4676
DAM_NAME: 69.970712
LONG: 69.970712
LAT: 41.625374
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.16
2.0;0.06;0.33
3.0;0.1;0.55
4.0;0.12;0.78
5.0;0.15;1.04
6.0;0.16;1.32
7.0;0.19;1.62
8.0;0.2;1.93
9.0;0.24;2.28
10.0;0.24;2.63
11.0;0.27;3.02
12.0;0.28;3.4
13.0;0.32;3.83
14.0;0.33;4.28
15.0;0.36;4.75
16.0;0.39;5.26
17.0;0.58;5.95
18.0;0.65;6.71
19.0;0.92;7.74
20.0;0.96;8.81
21.0;1.1;10.03
22.0;1.17;11.31
23.0;1.29;12.72
24.0;1.32;14.15
25.0;1.44;15.7
26.0;1.47;17.29
27.0;1.58;18.98
28.0;1.65;20.74
29.0;1.75;22.6
30.0;1.77;24.48
31.0;1.88;26.47
32.0;1.95;28.53
33.0;2.03;30.68
34.0;2.07;32.86
35.0;2.16;35.14
36.0;2.21;37.46
37.0;2.31;39.87
38.0;2.37;42.35
39.0;2.48;44.95
40.0;2.51;47.57
41.0;2.67;50.36
42.0;2.71;53.18
43.0;2.84;56.13
44.0;2.92;59.16
45.0;3.09;62.36
46.0;3.13;65.61
47.0;3.33;69.05
48.0;3.39;72.55
49.0;3.53;76.2
50.0;3.61;79.92
51.0;3.74;83.77
52.0;3.75;87.64
53.0;3.92;91.67
54.0;3.92;95.7
55.0;4.06;99.88
56.0;4.14;104.13
57.0;4.26;108.5
58.0;4.36;112.97
59.0;4.72;117.8
60.0;4.82;122.74
61.0;5.12;127.97
62.0;5.37;133.45
63.0;5.7;139.26
64.0;5.72;145.09
65.0;6.16;151.36
66.0;6.24;157.71
67.0;6.6;164.42
68.0;6.75;171.28
69.0;7.23;178.62
70.0;7.35;186.08
71.0;7.85;194.05
72.0;8.04;202.2
73.0;8.9;211.21
74.0;9.24;220.56
75.0;10.14;230.81
76.0;10.37;241.29
77.0;11.47;252.87
78.0;12.0;264.98
79.0;13.6;278.69
80.0;14.15;292.95
81.0;15.23;308.29
82.0;16.06;324.46
83.0;17.18;341.75
84.0;17.7;359.56
85.0;18.9;378.57
86.0;19.68;398.37
87.0;20.61;419.09
88.0;21.96;441.16
89.0;22.72;464.0
90.0;23.17;487.28
91.0;24.1;511.49
92.0;24.67;536.27
93.0;25.6;561.98
94.0;25.99;588.08
95.0;26.84;615.03
96.0;27.34;642.48
97.0;28.2;670.78
98.0;28.75;699.64
99.0;29.29;729.04
100.0;29.62;758.77
101.0;30.31;789.19
102.0;30.65;819.95
103.0;31.35;851.41
104.0;31.73;883.25
105.0;32.14;915.51
106.0;32.42;948.04
107.0;32.94;981.09
108.0;33.23;1014.44
109.0;33.65;1048.2
110.0;33.81;1082.12
111.0;34.02;1116.25
112.0;34.16;1150.52
113.0;34.43;1185.06
114.0;34.54;1219.71
115.0;34.79;1254.62
116.0;34.89;1289.62
117.0;35.03;1324.76
118.0;35.13;1360.0
119.0;35.28;1395.39
120.0;35.33;1430.83
121.0;35.45;1466.4
122.0;35.52;1502.03
123.0;35.58;1537.72
124.0;35.63;1573.46
125.0;35.75;1609.33
126.0;35.78;1645.22
127.0;35.86;1681.18
128.0;35.91;1717.21
129.0;35.98;1753.3
130.0;36.02;1789.43
131.0;36.09;1825.63
132.0;36.11;1861.86
133.0;36.15;1898.12
134.0;36.2;1934.43
135.0;36.23;1970.77
136.0;36.25;2007.13
