GRAND_ID: 4448
DAM_NAME: 36.269792
LONG: 36.269792
LAT: 37.273469
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.48;0.59
2.0;1.12;1.83
3.0;2.53;4.46
4.0;3.66;8.23
5.0;5.42;13.76
6.0;6.96;20.83
7.0;8.62;29.57
8.0;10.35;40.03
9.0;12.31;52.45
10.0;13.53;66.09
11.0;14.8;81.0
12.0;16.01;97.13
13.0;17.34;114.58
14.0;18.69;133.38
15.0;20.03;153.52
16.0;21.31;174.94
17.0;22.55;197.6
18.0;23.85;221.56
19.0;25.29;246.96
20.0;26.69;273.76
21.0;28.5;302.38
22.0;29.85;332.33
23.0;31.41;363.86
24.0;32.48;396.45
25.0;33.72;430.28
26.0;34.89;465.27
27.0;36.44;501.82
28.0;37.62;539.56
29.0;38.93;578.6
30.0;40.0;618.71
31.0;41.16;659.97
32.0;42.14;702.22
33.0;43.33;745.66
34.0;44.27;790.04
35.0;45.11;835.25
36.0;45.73;881.1
37.0;46.47;927.68
38.0;47.08;974.86
39.0;47.7;1022.67
40.0;48.14;1070.92
41.0;48.58;1119.62
42.0;48.99;1168.72
43.0;49.39;1218.22
44.0;49.72;1268.05
45.0;50.09;1318.25
46.0;50.39;1368.75
47.0;50.67;1419.53
48.0;50.88;1470.53
49.0;51.09;1521.72
50.0;51.29;1573.12
51.0;51.48;1624.71
52.0;51.67;1676.49
53.0;51.81;1728.41
54.0;51.93;1780.44
55.0;52.06;1832.61
