GRAND_ID: 2298
DAM_NAME: -73.967455
LONG: -73.967455
LAT: 5.13697
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.12
2.0;0.14;0.39
3.0;0.14;0.66
4.0;0.58;1.36
5.0;0.58;2.07
6.0;0.92;3.11
7.0;0.92;4.16
8.0;1.32;5.6
9.0;1.32;7.05
10.0;1.82;8.99
11.0;1.82;10.94
12.0;2.31;13.37
13.0;2.31;15.81
14.0;2.77;18.7
15.0;2.77;21.59
16.0;3.27;24.98
17.0;3.27;28.38
18.0;3.71;32.21
19.0;3.71;36.05
20.0;4.25;40.42
21.0;4.25;44.79
22.0;4.7;49.62
23.0;4.7;54.45
24.0;5.31;59.88
25.0;5.31;65.32
26.0;5.94;71.38
27.0;5.94;77.45
28.0;6.53;84.11
29.0;6.53;90.76
30.0;6.97;97.86
31.0;6.97;104.95
32.0;7.45;112.53
33.0;7.45;120.1
34.0;7.88;128.11
35.0;7.88;136.12
36.0;8.28;144.52
37.0;8.28;152.93
38.0;8.6;161.65
39.0;8.6;170.37
40.0;8.88;179.37
41.0;8.88;188.37
42.0;9.05;197.55
43.0;9.05;206.72
