GRAND_ID: 2430
DAM_NAME: -48.871824
LONG: -48.871824
LAT: -25.14063
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.15
2.0;0.15;0.43
3.0;0.21;0.76
4.0;0.36;1.24
5.0;0.44;1.8
6.0;0.64;2.56
7.0;0.7;3.39
8.0;0.87;4.38
9.0;0.95;5.45
10.0;1.29;6.86
11.0;1.42;8.4
12.0;1.78;10.31
13.0;1.94;12.37
14.0;2.38;14.88
15.0;2.71;17.71
16.0;3.49;21.32
17.0;3.95;25.4
18.0;4.93;30.45
19.0;5.42;35.99
20.0;6.54;42.65
21.0;7.08;49.85
22.0;7.96;57.94
23.0;8.36;66.41
24.0;9.1;75.64
25.0;9.51;85.27
26.0;10.24;95.63
27.0;10.58;106.33
28.0;11.24;117.69
29.0;11.55;129.37
30.0;12.18;141.67
31.0;12.49;154.29
32.0;12.95;167.36
33.0;13.22;180.7
34.0;13.7;194.52
35.0;13.93;208.57
36.0;14.29;222.98
37.0;14.48;237.59
38.0;14.82;252.52
39.0;14.98;267.62
40.0;15.23;282.97
41.0;15.35;298.45
42.0;15.56;314.13
43.0;15.65;329.9
