GRAND_ID: 680
DAM_NAME: -105.279578
LONG: -105.279578
LAT: 28.983816
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.16;0.28
2.0;0.41;0.81
3.0;0.55;1.48
4.0;0.86;2.46
5.0;1.01;3.59
6.0;1.48;5.2
7.0;1.83;7.15
8.0;2.56;9.83
9.0;3.23;13.18
10.0;4.01;17.31
11.0;4.57;22.0
12.0;5.38;27.5
13.0;6.43;34.05
14.0;7.62;41.79
15.0;8.23;50.14
16.0;9.55;59.82
17.0;10.8;70.74
18.0;11.83;82.68
19.0;12.74;95.55
20.0;13.9;109.57
21.0;15.25;124.93
22.0;17.28;142.34
23.0;18.27;160.73
24.0;19.83;180.68
25.0;21.15;201.95
26.0;22.48;224.55
27.0;23.52;248.19
28.0;24.67;272.98
29.0;25.73;298.84
30.0;26.71;325.67
31.0;27.17;352.96
32.0;27.64;380.71
33.0;27.98;408.81
34.0;28.23;437.16
35.0;28.43;465.71
36.0;28.65;494.48
37.0;28.75;523.35
38.0;28.88;552.35
39.0;28.98;581.45
40.0;29.05;610.62
41.0;29.09;639.83
