GRAND_ID: 4271
DAM_NAME: 27.431261
LONG: 27.431261
LAT: -31.793616
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.18
2.0;0.1;0.4
3.0;0.21;0.72
4.0;0.26;1.09
5.0;0.45;1.66
6.0;0.57;2.36
7.0;0.89;3.36
8.0;1.07;4.55
9.0;1.48;6.15
10.0;1.62;7.89
11.0;2.04;10.05
12.0;2.23;12.4
13.0;2.83;15.35
14.0;3.17;18.64
15.0;4.0;22.75
16.0;4.31;27.18
17.0;5.34;32.64
18.0;5.74;38.5
19.0;6.48;45.1
20.0;6.8;52.01
21.0;7.75;59.88
22.0;8.13;68.13
23.0;9.17;77.42
24.0;9.58;87.11
25.0;10.4;97.63
26.0;10.66;108.41
27.0;11.22;119.74
28.0;11.48;131.33
