GRAND_ID: 6798
DAM_NAME: 170.087865
LONG: 170.087865
LAT: -44.286541
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.08;0.21
2.0;0.12;0.45
3.0;0.24;0.81
4.0;0.3;1.23
5.0;0.4;1.76
6.0;0.52;2.41
7.0;0.93;3.46
8.0;1.17;4.75
9.0;1.55;6.42
10.0;1.69;8.23
11.0;2.07;10.43
12.0;2.32;12.87
13.0;2.84;15.83
14.0;3.04;19.0
15.0;3.35;22.47
16.0;3.45;26.04
17.0;3.7;29.86
18.0;3.82;33.8
19.0;4.03;37.95
20.0;4.13;42.2
21.0;4.33;46.66
22.0;4.42;51.2
23.0;4.55;55.87
24.0;4.61;60.6
