GRAND_ID: 2484
DAM_NAME: -38.927083
LONG: -38.927083
LAT: -6.239583
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.39;0.75
2.0;0.92;2.02
3.0;1.51;3.88
4.0;2.6;6.84
5.0;4.34;11.53
6.0;6.34;18.22
7.0;7.58;26.15
8.0;9.26;35.76
9.0;10.48;46.59
10.0;12.87;59.82
11.0;15.11;75.28
12.0;18.55;94.18
13.0;20.98;115.51
14.0;24.76;140.63
15.0;27.27;168.25
16.0;31.69;200.29
17.0;34.31;234.96
18.0;38.3;273.6
19.0;42.36;316.32
20.0;48.1;364.77
21.0;52.91;418.03
22.0;62.31;480.7
23.0;68.8;549.85
24.0;79.04;629.24
25.0;86.5;716.09
26.0;95.96;812.4
27.0;100.92;913.67
28.0;106.12;1020.14
29.0;109.25;1129.74
30.0;112.73;1242.82
31.0;114.98;1358.15
32.0;117.49;1475.99
33.0;119.17;1595.52
34.0;121.14;1717.01
35.0;122.31;1839.67
36.0;123.61;1963.63
37.0;124.37;2088.35
38.0;125.18;2213.88
39.0;125.7;2339.93
