GRAND_ID: 3308
DAM_NAME: 7.284375
LONG: 7.284375
LAT: 46.967514
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.15
2.0;0.09;0.36
3.0;0.13;0.61
4.0;0.23;0.95
5.0;0.31;1.39
6.0;0.68;2.18
7.0;0.85;3.15
8.0;1.18;4.46
9.0;1.3;5.87
10.0;1.49;7.49
11.0;1.58;9.19
12.0;1.73;11.04
13.0;1.79;12.95
14.0;1.88;14.94
15.0;1.92;16.98
16.0;2.0;19.1
17.0;2.04;21.27
18.0;2.09;23.48
19.0;2.12;25.72
20.0;2.18;28.02
21.0;2.21;30.35
22.0;2.26;32.73
23.0;2.29;35.14
24.0;2.33;37.59
25.0;2.34;40.06
26.0;2.38;42.56
27.0;2.4;45.08
28.0;2.43;47.63
29.0;2.45;50.2
30.0;2.48;52.8
31.0;2.49;55.42
32.0;2.52;58.05
33.0;2.52;60.7
34.0;2.54;63.36
35.0;2.55;66.03
36.0;2.57;68.73
37.0;2.58;71.43
38.0;2.59;74.14
39.0;2.6;76.87
40.0;2.62;79.6
41.0;2.63;82.36
42.0;2.64;85.11
43.0;2.64;87.88
44.0;2.65;90.65
45.0;2.66;93.43
