GRAND_ID: 2402
DAM_NAME: -48.533827
LONG: -48.533827
LAT: -22.520103
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;1.99;3.59
2.0;12.3;17.47
3.0;18.6;37.66
4.0;30.06;69.31
5.0;34.62;105.53
6.0;49.53;156.65
7.0;57.03;215.27
8.0;75.57;292.43
9.0;86.83;380.85
10.0;106.37;488.81
11.0;113.35;603.75
12.0;133.45;738.79
13.0;140.68;881.06
14.0;158.33;1040.98
15.0;169.02;1211.6
16.0;188.42;1401.61
17.0;194.68;1597.88
18.0;212.86;1812.34
19.0;219.41;2033.34
20.0;232.35;2267.28
21.0;239.6;2508.48
22.0;251.93;2761.99
23.0;256.27;3019.85
24.0;267.88;3289.32
25.0;271.94;3562.86
26.0;280.31;3844.76
27.0;284.66;4131.0
28.0;291.55;4424.15
29.0;294.52;4720.26
30.0;299.26;5021.11
31.0;300.99;5323.69
32.0;304.97;5630.26
33.0;306.51;5938.36
34.0;309.24;6249.2
