GRAND_ID: 7233
DAM_NAME: 110.151907
LONG: 110.151907
LAT: 32.210475
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.12
2.0;0.04;0.27
3.0;0.04;0.43
4.0;0.07;0.6
5.0;0.07;0.78
6.0;0.1;0.98
7.0;0.1;1.19
8.0;0.13;1.43
9.0;0.16;1.7
10.0;0.2;2.0
11.0;0.25;2.36
12.0;0.31;2.77
13.0;0.36;3.24
14.0;0.48;3.83
15.0;0.63;4.57
16.0;0.79;5.46
17.0;0.95;6.52
18.0;1.16;7.78
19.0;1.36;9.25
20.0;1.73;11.09
21.0;2.07;13.27
22.0;2.42;15.8
23.0;2.67;18.57
24.0;3.15;21.82
25.0;3.36;25.29
26.0;3.93;29.33
27.0;4.18;33.62
28.0;5.0;38.73
29.0;5.39;44.22
30.0;6.19;50.52
31.0;6.61;57.24
32.0;7.49;64.83
33.0;7.88;72.82
34.0;8.66;81.58
35.0;9.13;90.82
36.0;9.72;100.65
37.0;10.35;111.1
38.0;11.25;122.46
39.0;11.77;134.34
40.0;12.77;147.22
41.0;13.13;160.45
42.0;14.27;174.83
43.0;14.86;189.8
44.0;15.96;205.87
45.0;16.65;222.62
46.0;17.53;240.26
47.0;18.34;258.7
48.0;19.46;278.27
49.0;20.19;298.57
50.0;21.02;319.69
51.0;21.57;341.37
52.0;22.67;364.14
53.0;23.34;387.59
54.0;24.75;412.45
55.0;25.21;437.76
56.0;26.59;464.46
57.0;27.45;492.02
58.0;28.56;520.69
59.0;29.62;550.41
60.0;30.54;581.06
61.0;31.19;612.36
62.0;32.84;645.31
63.0;33.59;679.0
64.0;34.67;713.77
65.0;35.97;749.85
66.0;37.46;787.42
67.0;38.33;825.86
68.0;40.05;866.02
69.0;40.63;906.76
70.0;42.93;949.8
71.0;43.95;993.85
72.0;45.98;1039.94
73.0;46.69;1086.73
74.0;48.39;1135.23
75.0;49.82;1185.16
76.0;51.58;1236.85
77.0;53.23;1290.19
78.0;55.26;1345.56
79.0;55.9;1401.56
80.0;58.35;1460.02
81.0;59.21;1519.33
82.0;61.33;1580.77
83.0;62.14;1643.02
84.0;63.53;1706.65
85.0;64.75;1771.51
86.0;66.1;1837.72
87.0;67.18;1905.0
88.0;68.54;1973.65
89.0;69.34;2043.1
90.0;71.03;2114.24
91.0;71.8;2186.15
