GRAND_ID: 1035
DAM_NAME: -94.933731
LONG: -94.933731
LAT: 36.375383
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.09;0.2
2.0;0.24;0.55
3.0;0.65;1.31
4.0;1.02;2.44
5.0;1.41;3.97
6.0;2.28;6.35
7.0;3.48;9.94
8.0;4.37;14.42
9.0;5.58;20.11
10.0;6.42;26.64
11.0;7.26;34.0
12.0;7.77;41.88
13.0;8.46;50.45
14.0;8.91;59.48
15.0;9.45;69.04
16.0;9.79;78.94
17.0;10.24;89.3
18.0;10.53;99.93
19.0;10.9;110.95
20.0;11.11;122.17
21.0;11.38;133.66
22.0;11.54;145.31
23.0;11.7;157.12
