GRAND_ID: 2757
DAM_NAME: -0.317708
LONG: -0.317708
LAT: 40.767471
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.15;0.29
2.0;0.24;0.66
3.0;0.39;1.18
4.0;0.46;1.77
5.0;0.59;2.49
6.0;0.65;3.28
7.0;0.79;4.2
8.0;0.84;5.18
9.0;1.02;6.33
10.0;1.13;7.6
11.0;1.43;9.16
12.0;1.55;10.84
13.0;1.81;12.78
14.0;1.93;14.85
15.0;2.24;17.22
16.0;2.36;19.72
17.0;2.63;22.48
18.0;2.72;25.33
19.0;2.86;28.33
20.0;2.91;31.37
21.0;2.99;34.5
22.0;3.02;37.65
23.0;3.08;40.86
24.0;3.1;44.09
25.0;3.13;47.36
26.0;3.14;50.64
27.0;3.18;53.96
28.0;3.19;57.28
