GRAND_ID: 19
DAM_NAME: -122.857757
LONG: -122.857757
LAT: 50.838133
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.11
2.0;0.01;0.22
3.0;0.01;0.33
4.0;0.01;0.45
5.0;0.02;0.58
6.0;0.03;0.72
7.0;0.04;0.86
8.0;0.04;1.01
9.0;0.05;1.16
10.0;0.06;1.33
11.0;0.07;1.51
12.0;0.07;1.68
13.0;0.08;1.87
14.0;0.08;2.06
15.0;0.08;2.25
16.0;0.09;2.44
17.0;0.1;2.65
18.0;0.1;2.85
19.0;0.12;3.07
20.0;0.13;3.31
21.0;0.14;3.55
22.0;0.14;3.8
23.0;0.15;4.06
24.0;0.16;4.33
25.0;0.17;4.6
26.0;0.18;4.88
27.0;0.18;5.17
28.0;0.2;5.47
29.0;0.21;5.78
30.0;0.21;6.1
31.0;0.22;6.42
32.0;0.23;6.76
33.0;0.26;7.13
34.0;0.26;7.5
35.0;0.28;7.88
36.0;0.28;8.27
37.0;0.3;8.68
38.0;0.32;9.11
39.0;0.35;9.56
40.0;0.37;10.04
41.0;0.4;10.54
42.0;0.4;11.05
43.0;0.4;11.55
44.0;0.42;12.08
45.0;0.49;12.68
46.0;0.49;13.27
47.0;0.51;13.89
48.0;0.52;14.52
49.0;0.55;15.17
50.0;0.58;15.85
51.0;0.59;16.55
52.0;0.62;17.28
53.0;0.64;18.02
54.0;0.64;18.77
55.0;0.64;19.51
56.0;0.69;20.31
57.0;0.7;21.12
58.0;0.7;21.92
59.0;0.7;22.74
60.0;0.73;23.57
61.0;0.76;24.44
62.0;0.77;25.32
63.0;0.8;26.22
64.0;0.82;27.15
65.0;0.83;28.09
66.0;0.83;29.03
67.0;0.88;30.02
68.0;0.89;31.01
69.0;0.89;32.01
70.0;0.89;33.01
71.0;0.89;34.01
72.0;0.93;35.04
73.0;0.93;36.08
74.0;0.94;37.13
75.0;0.97;38.2
76.0;1.01;39.32
77.0;1.02;40.44
78.0;1.03;41.58
79.0;1.05;42.73
80.0;1.06;43.9
81.0;1.07;45.07
82.0;1.07;46.25
83.0;1.09;47.45
84.0;1.11;48.66
85.0;1.11;49.88
86.0;1.13;51.12
87.0;1.17;52.4
88.0;1.19;53.69
89.0;1.22;55.02
90.0;1.22;56.34
91.0;1.23;57.67
92.0;1.25;59.02
93.0;1.26;60.39
94.0;1.28;61.78
95.0;1.3;63.18
96.0;1.32;64.61
97.0;1.32;66.04
98.0;1.34;67.48
99.0;1.36;68.95
100.0;1.37;70.43
101.0;1.4;71.94
102.0;1.4;73.45
103.0;1.41;74.97
104.0;1.42;76.5
105.0;1.44;78.04
106.0;1.45;79.6
107.0;1.47;81.17
108.0;1.48;82.75
109.0;1.48;84.34
110.0;1.49;85.94
111.0;1.55;87.59
112.0;1.55;89.25
113.0;1.58;90.93
114.0;1.58;92.62
115.0;1.6;94.32
116.0;1.61;96.04
117.0;1.64;97.78
118.0;1.64;99.53
119.0;1.66;101.29
120.0;1.68;103.09
121.0;1.68;104.88
122.0;1.69;106.68
123.0;1.71;108.49
124.0;1.71;110.3
125.0;1.75;112.16
126.0;1.75;114.01
127.0;1.78;115.9
128.0;1.79;117.79
129.0;1.79;119.69
130.0;1.81;121.61
131.0;1.82;123.53
132.0;1.83;125.47
133.0;1.88;127.45
134.0;1.89;129.45
135.0;1.91;131.46
136.0;1.92;133.48
137.0;1.96;135.55
138.0;1.96;137.61
139.0;1.96;139.68
140.0;2.0;141.78
141.0;2.0;143.89
142.0;2.02;146.01
143.0;2.05;148.17
144.0;2.05;150.33
145.0;2.08;152.52
146.0;2.1;154.72
147.0;2.15;156.98
148.0;2.16;159.25
149.0;2.22;161.57
150.0;2.22;163.9
151.0;2.25;166.26
152.0;2.3;168.66
153.0;2.3;171.07
154.0;2.33;173.51
155.0;2.37;175.99
156.0;2.37;178.46
157.0;2.43;181.0
158.0;2.45;183.56
159.0;2.52;186.19
160.0;2.52;188.82
161.0;2.71;191.63
162.0;2.71;194.44
163.0;2.83;197.37
164.0;3.15;200.63
165.0;3.36;204.09
166.0;3.36;207.56
167.0;3.95;211.61
168.0;4.02;215.74
169.0;4.37;220.21
170.0;4.69;225.0
171.0;5.04;230.16
172.0;5.04;235.31
173.0;5.61;241.02
174.0;5.96;247.09
175.0;5.96;253.16
176.0;6.51;259.77
177.0;6.79;266.67
178.0;6.79;273.56
179.0;7.28;280.95
180.0;7.32;288.38
181.0;7.67;296.15
182.0;7.67;303.93
183.0;8.07;312.1
184.0;8.07;320.28
185.0;8.44;328.83
186.0;8.7;337.64
187.0;9.09;346.84
188.0;9.09;356.04
189.0;9.28;365.43
190.0;9.54;375.07
191.0;9.74;384.92
192.0;9.81;394.83
193.0;10.37;405.31
194.0;10.37;415.79
195.0;10.93;426.83
196.0;11.36;438.29
197.0;11.62;450.02
198.0;12.16;462.29
199.0;12.8;475.19
200.0;12.8;488.1
201.0;13.31;501.52
202.0;13.71;515.34
203.0;14.15;529.6
204.0;14.21;543.92
205.0;14.95;558.98
206.0;14.95;574.04
207.0;15.28;589.43
208.0;15.68;605.21
209.0;16.4;621.72
210.0;16.4;638.23
211.0;16.96;655.3
212.0;16.96;672.37
213.0;17.64;690.11
214.0;17.94;708.16
215.0;18.52;726.79
216.0;18.52;745.42
217.0;19.43;764.96
218.0;19.93;784.99
219.0;20.04;805.13
220.0;20.42;825.66
221.0;21.15;846.92
222.0;21.15;868.18
223.0;21.76;890.04
224.0;21.76;911.91
225.0;22.31;934.32
226.0;22.53;956.96
227.0;22.94;980.0
228.0;22.94;1003.05
229.0;23.42;1026.57
230.0;23.66;1050.34
231.0;24.01;1074.46
232.0;24.01;1098.58
233.0;24.38;1123.06
234.0;24.38;1147.54
235.0;24.84;1172.49
236.0;24.84;1197.43
237.0;25.11;1222.65
238.0;25.11;1247.87
239.0;25.46;1273.44
240.0;25.68;1299.23
241.0;25.81;1325.15
242.0;26.03;1351.29
243.0;26.21;1377.61
244.0;26.21;1403.93
245.0;26.47;1430.51
246.0;26.51;1457.12
247.0;26.81;1484.04
248.0;26.81;1510.96
249.0;27.01;1538.07
250.0;27.01;1565.19
251.0;27.3;1592.6
252.0;27.48;1620.19
253.0;27.59;1647.89
254.0;27.73;1675.73
255.0;27.92;1703.75
256.0;27.92;1731.78
257.0;28.15;1760.03
258.0;28.18;1788.32
259.0;28.44;1816.87
260.0;28.44;1845.42
261.0;28.58;1874.11
262.0;28.82;1903.04
263.0;28.9;1932.04
264.0;29.0;1961.14
265.0;29.2;1990.44
266.0;29.2;2019.74
267.0;29.34;2049.18
268.0;29.39;2078.68
269.0;29.48;2108.26
270.0;29.52;2137.88
271.0;29.69;2167.68
272.0;29.69;2197.48
273.0;29.85;2227.44
274.0;30.02;2257.57
275.0;30.06;2287.74
276.0;30.16;2318.0
277.0;30.26;2348.37
278.0;30.26;2378.74
279.0;30.37;2409.21
280.0;30.42;2439.73
281.0;30.49;2470.33
282.0;30.49;2500.93
283.0;30.62;2531.66
284.0;30.62;2562.39
285.0;30.75;2593.24
286.0;30.84;2624.19
287.0;30.93;2655.22
288.0;30.93;2686.26
289.0;31.02;2717.39
290.0;31.04;2748.54
291.0;31.12;2779.76
292.0;31.18;2811.05
293.0;31.27;2842.42
294.0;31.27;2873.8
295.0;31.35;2905.25
296.0;31.41;2936.77
297.0;31.41;2968.29
298.0;31.51;2999.9
299.0;31.55;3031.56
300.0;31.58;3063.24
301.0;31.63;3094.97
302.0;31.63;3126.71
