GRAND_ID: 5825
DAM_NAME: 116.128824
LONG: 116.128824
LAT: -32.152641
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.13
2.0;0.04;0.28
3.0;0.09;0.48
4.0;0.13;0.72
5.0;0.2;1.02
6.0;0.23;1.36
7.0;0.28;1.74
8.0;0.32;2.17
9.0;0.37;2.64
10.0;0.43;3.17
11.0;0.53;3.81
12.0;0.6;4.51
13.0;0.69;5.31
14.0;0.75;6.17
15.0;0.84;7.12
16.0;0.91;8.14
17.0;1.01;9.26
18.0;1.09;10.45
19.0;1.24;11.8
20.0;1.34;13.25
21.0;1.5;14.85
22.0;1.61;16.57
23.0;1.84;18.52
24.0;2.03;20.66
25.0;2.26;23.03
26.0;2.39;25.53
27.0;2.57;28.2
28.0;2.7;31.01
29.0;2.86;33.98
30.0;2.96;37.04
31.0;3.1;40.25
32.0;3.19;43.55
33.0;3.27;46.93
34.0;3.34;50.37
35.0;3.43;53.91
36.0;3.48;57.5
37.0;3.54;61.15
