GRAND_ID: 5473
DAM_NAME: 119.651042
LONG: 119.651042
LAT: 29.717863
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.19;0.38
2.0;0.33;0.89
3.0;0.63;1.71
4.0;0.81;2.7
5.0;1.14;4.03
6.0;1.47;5.69
7.0;2.28;8.16
8.0;2.89;11.23
9.0;4.12;15.54
10.0;5.0;20.72
11.0;6.04;26.94
12.0;7.41;34.54
13.0;8.45;43.17
14.0;9.46;52.81
15.0;10.36;63.36
16.0;11.03;74.58
17.0;12.4;87.17
18.0;13.56;100.92
19.0;16.53;117.63
20.0;19.26;137.07
21.0;24.49;161.74
22.0;29.88;191.81
23.0;35.71;227.7
24.0;40.24;268.13
25.0;47.72;316.03
26.0;52.86;369.07
27.0;64.15;433.41
28.0;70.22;503.82
29.0;78.72;582.72
30.0;85.29;668.2
31.0;90.43;758.81
32.0;96.03;855.03
