GRAND_ID: 1599
DAM_NAME: -80.515625
LONG: -80.515625
LAT: 40.626387
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.13
2.0;0.03;0.27
3.0;0.05;0.43
4.0;0.07;0.61
5.0;0.09;0.81
6.0;0.15;1.08
7.0;0.19;1.38
8.0;0.26;1.74
9.0;0.31;2.17
10.0;0.43;2.71
11.0;0.5;3.33
12.0;0.58;4.03
13.0;0.62;4.76
14.0;0.7;5.57
15.0;0.75;6.43
16.0;0.83;7.37
17.0;0.87;8.35
18.0;0.96;9.42
19.0;1.04;10.57
20.0;1.2;11.88
21.0;1.3;13.29
22.0;1.5;14.9
23.0;1.67;16.69
24.0;1.91;18.72
25.0;2.05;20.88
26.0;2.28;23.27
27.0;2.4;25.78
28.0;2.57;28.47
29.0;2.65;31.23
30.0;2.76;34.1
31.0;2.81;37.03
32.0;2.92;40.06
33.0;2.96;43.13
34.0;3.02;46.26
35.0;3.05;49.41
36.0;3.09;52.61
37.0;3.11;55.83
38.0;3.13;59.08
