GRAND_ID: 2681
DAM_NAME: -0.316038
LONG: -0.316038
LAT: 42.682448
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.19
2.0;0.23;0.55
3.0;0.3;0.97
4.0;0.41;1.5
5.0;0.44;2.07
6.0;0.5;2.69
7.0;0.56;3.37
8.0;0.62;4.11
9.0;0.65;4.88
10.0;0.7;5.71
11.0;0.73;6.57
12.0;0.79;7.48
13.0;0.83;8.44
14.0;0.91;9.47
15.0;0.94;10.54
16.0;1.01;11.67
17.0;1.07;12.87
18.0;1.14;14.13
19.0;1.19;15.44
20.0;1.29;16.86
21.0;1.35;18.33
22.0;1.54;20.0
23.0;1.62;21.74
24.0;1.73;23.59
25.0;1.76;25.48
26.0;1.84;27.43
27.0;1.88;29.44
28.0;1.93;31.49
29.0;1.97;33.58
30.0;2.0;35.7
31.0;2.02;37.84
32.0;2.05;40.01
33.0;2.06;42.2
34.0;2.08;44.41
35.0;2.1;46.63
36.0;2.11;48.86
37.0;2.11;51.09
