GRAND_ID: 5992
DAM_NAME: 133.730208
LONG: 133.730208
LAT: 35.211033
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.05;0.27
3.0;0.07;0.46
4.0;0.11;0.67
5.0;0.14;0.92
6.0;0.18;1.2
7.0;0.21;1.51
8.0;0.25;1.87
9.0;0.26;2.24
10.0;0.35;2.69
11.0;0.38;3.18
12.0;0.44;3.73
13.0;0.48;4.31
14.0;0.55;4.96
15.0;0.57;5.64
16.0;0.63;6.37
17.0;0.67;7.14
18.0;0.78;8.03
19.0;0.83;8.97
20.0;0.96;10.04
21.0;1.05;11.19
22.0;1.24;12.54
23.0;1.36;14.0
24.0;1.54;15.65
25.0;1.65;17.4
26.0;1.81;19.32
27.0;1.91;21.34
28.0;2.2;23.65
29.0;2.35;26.1
30.0;2.65;28.86
31.0;2.77;31.74
32.0;3.01;34.86
33.0;3.15;38.11
34.0;3.34;41.56
35.0;3.45;45.11
36.0;3.61;48.82
