GRAND_ID: 753
DAM_NAME: -101.432292
LONG: -101.432292
LAT: 47.50613
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.22;0.44
2.0;0.43;1.09
3.0;0.65;1.96
4.0;7.35;9.53
5.0;9.95;19.71
6.0;17.5;37.43
7.0;20.31;57.96
8.0;29.4;87.58
9.0;36.32;124.12
10.0;53.21;177.55
11.0;62.54;240.31
12.0;101.09;341.62
13.0;116.9;458.74
14.0;148.33;607.29
15.0;160.66;768.16
16.0;193.98;962.36
17.0;207.21;1169.8
18.0;244.69;1414.71
19.0;259.86;1674.79
20.0;297.15;1972.16
21.0;312.1;2284.48
22.0;349.64;2634.34
23.0;370.64;3005.2
24.0;422.84;3428.26
25.0;446.89;3875.37
26.0;504.13;4379.72
27.0;528.19;4908.13
28.0;603.1;5511.46
29.0;635.78;6147.45
30.0;718.84;6866.52
31.0;762.05;7628.79
32.0;849.75;8478.76
33.0;886.08;9365.06
34.0;977.1;10342.38
35.0;1007.9;11350.51
36.0;1086.0;12436.73
37.0;1117.93;13554.88
38.0;1199.38;14754.49
39.0;1234.36;15989.07
40.0;1311.81;17301.1
41.0;1342.44;18643.76
42.0;1408.79;20052.76
43.0;1429.47;21482.45
44.0;1486.82;22969.49
45.0;1511.85;24481.56
46.0;1561.82;26043.6
47.0;1579.28;27623.1
48.0;1621.6;29244.91
49.0;1635.18;30880.31
50.0;1671.9;32552.44
51.0;1681.85;34234.51
52.0;1710.96;35945.69
53.0;1723.55;37669.46
54.0;1748.56;39418.25
55.0;1755.68;41174.14
56.0;1772.26;42946.63
57.0;1777.86;44724.71
58.0;1789.53;46514.46
59.0;1793.44;48308.12
60.0;1804.63;50112.97
61.0;1807.86;51921.05
62.0;1817.12;53738.39
63.0;1819.06;55557.67
64.0;1824.84;57382.73
65.0;1825.71;59208.66
