GRAND_ID: 6588
DAM_NAME: 147.138206
LONG: 147.138206
LAT: -20.643619
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.12
2.0;0.02;0.23
3.0;0.08;0.42
4.0;0.1;0.62
5.0;0.11;0.83
6.0;0.14;1.07
7.0;0.18;1.34
8.0;0.21;1.65
9.0;0.23;1.98
10.0;0.27;2.35
11.0;0.43;2.89
12.0;0.81;3.8
13.0;1.29;5.2
14.0;2.05;7.35
15.0;2.64;10.09
16.0;3.24;13.42
17.0;3.81;17.34
18.0;4.64;22.08
19.0;5.81;27.99
20.0;7.18;35.27
21.0;8.06;43.43
22.0;10.65;54.18
23.0;12.68;66.96
24.0;15.22;82.28
25.0;17.12;99.5
26.0;19.76;119.36
27.0;21.76;141.22
28.0;24.3;165.62
29.0;25.88;191.6
30.0;27.85;219.55
31.0;29.16;248.81
32.0;31.1;280.01
33.0;32.8;312.91
34.0;35.82;348.83
35.0;39.58;388.51
36.0;44.18;432.79
37.0;47.15;480.04
38.0;50.75;530.9
39.0;53.7;584.7
40.0;57.15;641.95
41.0;62.59;704.63
42.0;69.89;774.63
43.0;75.44;850.17
44.0;83.22;933.49
45.0;95.38;1028.98
46.0;116.78;1145.85
47.0;128.33;1274.29
48.0;146.07;1420.46
49.0;161.72;1582.28
50.0;186.23;1768.62
51.0;207.91;1976.62
52.0;238.44;2215.16
53.0;259.2;2474.46
54.0;291.46;2766.02
55.0;305.57;3071.69
56.0;320.92;3392.71
57.0;326.44;3719.26
58.0;331.14;4050.5
