GRAND_ID: 2325
DAM_NAME: -64.640221
LONG: -64.640221
LAT: -32.227184
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.03;0.26
3.0;0.04;0.41
4.0;0.07;0.59
5.0;0.08;0.79
6.0;0.17;1.07
7.0;0.23;1.42
8.0;0.43;1.96
9.0;0.52;2.6
10.0;0.78;3.49
11.0;0.9;4.51
12.0;1.19;5.81
13.0;1.29;7.21
14.0;1.51;8.83
15.0;1.58;10.52
16.0;1.74;12.37
17.0;1.81;14.29
18.0;2.02;16.42
19.0;2.11;18.64
20.0;2.32;21.07
21.0;2.4;23.58
22.0;2.61;26.3
23.0;2.67;29.09
24.0;2.89;32.09
25.0;2.96;35.16
26.0;3.17;38.45
27.0;3.27;41.82
28.0;3.52;45.45
29.0;3.61;49.18
30.0;3.85;53.14
31.0;3.93;57.18
32.0;4.14;61.43
33.0;4.23;65.77
34.0;4.46;70.34
35.0;4.54;74.99
36.0;4.78;79.88
37.0;4.88;84.88
38.0;5.14;90.13
39.0;5.26;95.49
40.0;5.56;101.16
41.0;5.66;106.94
42.0;5.91;112.96
43.0;6.08;119.14
44.0;6.46;125.71
45.0;6.6;132.43
46.0;6.95;139.49
47.0;7.09;146.7
48.0;7.43;154.24
49.0;7.55;161.9
50.0;7.96;169.97
51.0;8.11;178.19
52.0;8.47;186.77
53.0;8.61;195.49
54.0;8.97;204.57
55.0;9.08;213.76
56.0;9.38;223.26
57.0;9.5;232.87
58.0;9.77;242.75
59.0;9.88;252.75
60.0;10.16;263.02
61.0;10.26;273.39
62.0;10.52;284.03
63.0;10.61;294.75
64.0;10.87;305.73
65.0;10.96;316.8
66.0;11.29;328.21
67.0;11.41;339.73
68.0;11.72;351.56
69.0;11.83;363.5
70.0;12.11;375.72
71.0;12.19;388.03
72.0;12.45;400.59
73.0;12.54;413.25
74.0;12.78;426.14
75.0;12.85;439.1
76.0;13.02;452.24
77.0;13.09;465.44
78.0;13.25;478.8
