GRAND_ID: 4085
DAM_NAME: 29.809781
LONG: 29.809781
LAT: -20.130959
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.15
2.0;0.08;0.35
3.0;0.12;0.58
4.0;0.15;0.85
5.0;0.2;1.17
6.0;0.25;1.53
7.0;0.3;1.96
8.0;0.4;2.47
9.0;0.57;3.16
10.0;1.07;4.35
11.0;1.59;6.05
12.0;1.94;8.11
13.0;2.26;10.49
14.0;2.53;13.14
15.0;2.85;16.11
16.0;3.17;19.4
17.0;3.54;23.06
18.0;3.93;27.11
19.0;4.26;31.49
20.0;4.64;36.24
21.0;5.0;41.36
22.0;5.28;46.76
23.0;5.47;52.35
