GRAND_ID: 4463
DAM_NAME: 44.957292
LONG: 44.957292
LAT: 35.95625
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.18
2.0;0.14;0.43
3.0;0.22;0.77
4.0;0.28;1.17
5.0;0.39;1.67
6.0;0.49;2.27
7.0;0.63;3.01
8.0;0.71;3.84
9.0;0.85;4.8
10.0;0.96;5.87
11.0;1.11;7.1
12.0;1.18;8.39
13.0;1.37;9.88
14.0;1.49;11.48
15.0;1.63;13.23
16.0;1.77;15.11
17.0;1.97;17.19
18.0;2.11;19.41
19.0;2.27;21.79
20.0;2.39;24.3
21.0;2.51;26.93
22.0;2.61;29.65
23.0;2.79;32.55
24.0;2.9;35.56
25.0;3.04;38.72
26.0;3.12;41.95
27.0;3.32;45.39
28.0;3.44;48.94
29.0;3.61;52.67
30.0;3.69;56.47
31.0;3.92;60.51
32.0;4.07;64.69
33.0;4.36;69.16
34.0;4.43;73.7
35.0;4.76;78.57
36.0;4.89;83.58
37.0;5.22;88.92
38.0;5.41;94.44
39.0;5.76;100.31
40.0;5.94;106.36
41.0;6.3;112.78
42.0;6.55;119.45
43.0;7.07;126.63
44.0;7.27;134.02
45.0;7.75;141.88
46.0;8.12;150.12
47.0;8.71;158.94
48.0;9.01;168.07
49.0;9.77;177.95
50.0;10.38;188.44
51.0;12.85;201.41
52.0;14.19;215.71
53.0;18.41;234.23
54.0;20.05;254.4
55.0;23.92;278.43
56.0;27.23;305.77
57.0;34.8;340.68
58.0;38.46;379.26
59.0;45.98;425.36
60.0;50.64;476.11
61.0;61.22;537.44
62.0;66.07;603.63
63.0;76.32;680.06
64.0;81.46;761.64
65.0;91.42;853.17
66.0;98.71;951.99
67.0;111.39;1063.5
68.0;118.36;1181.97
69.0;130.73;1312.82
70.0;134.39;1447.32
71.0;145.12;1592.55
72.0;148.15;1740.82
73.0;155.06;1896.0
74.0;157.36;2053.47
75.0;161.21;2214.8
76.0;162.65;2377.56
77.0;165.09;2542.76
78.0;166.08;2708.96
79.0;168.07;2877.14
80.0;168.79;3046.04
81.0;170.07;3216.22
82.0;170.56;3386.9
83.0;171.74;3558.75
84.0;172.2;3731.07
85.0;173.02;3904.2
86.0;173.34;4077.66
87.0;174.19;4251.96
88.0;174.51;4426.58
89.0;175.17;4601.87
90.0;175.44;4777.42
91.0;176.0;4953.54
92.0;176.24;5129.89
93.0;176.74;5306.75
94.0;176.94;5483.8
95.0;177.37;5661.28
96.0;177.57;5838.96
97.0;177.88;6016.96
98.0;178.0;6195.07
99.0;178.41;6373.6
100.0;178.54;6552.25
