GRAND_ID: 4326
DAM_NAME: 20.37198
LONG: 20.37198
LAT: -33.860692
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.04;0.28
3.0;0.12;0.51
4.0;0.19;0.8
5.0;0.25;1.16
6.0;0.31;1.58
7.0;0.41;2.1
8.0;0.46;2.68
9.0;0.55;3.34
10.0;0.62;4.07
11.0;0.72;4.9
12.0;0.78;5.78
13.0;0.86;6.75
14.0;0.89;7.75
15.0;0.94;8.8
16.0;0.96;9.86
17.0;0.97;10.94
18.0;0.99;12.04
19.0;1.0;13.14
20.0;1.01;14.26
21.0;1.02;15.38
22.0;1.02;16.51
23.0;1.03;17.65
24.0;1.03;18.78
