GRAND_ID: 3463
DAM_NAME: 13.180012
LONG: 13.180012
LAT: 43.056453
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.02;0.23
3.0;0.03;0.36
4.0;0.04;0.5
5.0;0.05;0.66
6.0;0.06;0.81
7.0;0.08;0.99
8.0;0.09;1.18
9.0;0.14;1.42
10.0;0.15;1.67
11.0;0.19;1.96
12.0;0.2;2.26
13.0;0.24;2.6
14.0;0.25;2.95
15.0;0.29;3.34
16.0;0.33;3.77
17.0;0.43;4.3
18.0;0.46;4.87
19.0;0.51;5.48
20.0;0.55;6.13
21.0;0.6;6.83
22.0;0.62;7.55
23.0;0.64;8.29
24.0;0.65;9.04
25.0;0.69;9.83
26.0;0.7;10.63
27.0;0.72;11.45
28.0;0.73;12.28
