GRAND_ID: 560
DAM_NAME: -107.097643
LONG: -107.097643
LAT: 37.804965
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.23
2.0;0.18;0.63
3.0;0.18;1.04
4.0;0.32;1.58
5.0;0.32;2.13
6.0;0.44;2.79
7.0;0.44;3.46
8.0;0.55;4.23
9.0;0.55;5.01
10.0;0.65;5.88
11.0;0.65;6.76
12.0;0.81;7.79
13.0;0.81;8.83
14.0;0.93;9.98
15.0;0.93;11.14
16.0;1.1;12.46
17.0;1.1;13.79
18.0;1.22;15.24
19.0;1.22;16.69
20.0;1.35;18.27
21.0;1.35;19.85
22.0;1.51;21.58
23.0;1.51;23.31
24.0;1.59;25.13
25.0;1.59;26.95
26.0;1.66;28.84
27.0;1.66;30.73
28.0;1.72;32.69
29.0;1.72;34.64
30.0;1.76;36.63
31.0;1.76;38.62
32.0;1.79;40.64
33.0;1.79;42.66
