GRAND_ID: 4865
DAM_NAME: 86.746392
LONG: 86.746392
LAT: 23.6817
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.16
2.0;0.11;0.38
3.0;0.19;0.67
4.0;0.29;1.06
5.0;0.35;1.52
6.0;0.45;2.08
7.0;0.55;2.74
8.0;1.55;4.39
9.0;2.26;6.76
10.0;3.03;9.9
11.0;3.62;13.62
12.0;4.4;18.12
13.0;5.05;23.28
14.0;5.88;29.27
15.0;6.58;35.95
16.0;7.39;43.44
17.0;8.15;51.7
18.0;9.2;61.0
19.0;10.22;71.33
20.0;12.36;83.8
21.0;15.21;99.11
22.0;19.45;118.67
23.0;23.58;142.36
24.0;29.03;171.49
25.0;35.03;206.63
26.0;43.6;250.34
27.0;49.5;299.94
28.0;55.13;355.18
29.0;59.41;414.7
30.0;64.17;478.97
31.0;67.08;546.16
32.0;69.64;615.9
