GRAND_ID: 553
DAM_NAME: -108.247879
LONG: -108.247879
LAT: 38.034581
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.12
2.0;0.02;0.25
3.0;0.02;0.39
4.0;0.04;0.55
5.0;0.04;0.7
6.0;0.06;0.88
7.0;0.06;1.05
8.0;0.08;1.25
9.0;0.08;1.44
10.0;0.1;1.66
11.0;0.1;1.87
12.0;0.12;2.11
13.0;0.12;2.35
14.0;0.14;2.61
15.0;0.14;2.86
16.0;0.18;3.16
17.0;0.18;3.45
18.0;0.22;3.78
19.0;0.22;4.12
20.0;0.25;4.48
21.0;0.25;4.85
22.0;0.29;5.26
23.0;0.29;5.66
24.0;0.32;6.1
25.0;0.32;6.54
26.0;0.35;7.01
27.0;0.35;7.49
28.0;0.38;7.98
29.0;0.38;8.48
30.0;0.41;9.01
31.0;0.41;9.53
32.0;0.43;10.08
33.0;0.43;10.63
34.0;0.45;11.19
35.0;0.45;11.76
36.0;0.47;12.35
37.0;0.47;12.93
38.0;0.5;13.55
39.0;0.5;14.16
40.0;0.52;14.8
41.0;0.52;15.43
42.0;0.54;16.09
43.0;0.54;16.74
44.0;0.55;17.41
45.0;0.55;18.08
46.0;0.57;18.77
47.0;0.57;19.46
48.0;0.59;20.17
49.0;0.59;20.88
50.0;0.62;21.62
51.0;0.62;22.36
52.0;0.65;23.13
53.0;0.65;23.89
54.0;0.67;24.68
55.0;0.67;25.46
56.0;0.68;26.26
57.0;0.68;27.06
58.0;0.71;27.89
59.0;0.71;28.71
60.0;0.73;29.56
61.0;0.73;30.41
62.0;0.76;31.29
63.0;0.76;32.17
64.0;0.78;33.07
65.0;0.78;33.97
66.0;0.8;34.89
67.0;0.8;35.81
68.0;0.83;36.76
69.0;0.83;37.7
70.0;0.85;38.66
71.0;0.85;39.63
72.0;0.87;40.62
73.0;0.87;41.61
74.0;0.89;42.62
75.0;0.89;43.63
76.0;0.94;44.69
77.0;0.94;45.75
78.0;1.0;46.87
79.0;1.0;47.98
80.0;1.04;49.14
81.0;1.04;50.3
82.0;1.08;51.5
83.0;1.08;52.7
84.0;1.11;53.93
85.0;1.11;55.16
86.0;1.13;56.4
87.0;1.13;57.65
88.0;1.16;58.92
89.0;1.16;60.2
90.0;1.18;61.49
91.0;1.18;62.79
92.0;1.2;64.11
93.0;1.2;65.42
94.0;1.21;66.76
95.0;1.21;68.09
96.0;1.22;69.43
97.0;1.22;70.76
